original_path,original_name,proposed_name,confidence,parse_method,collision_status,duplicate_risk,source,issue_type,guessed_artist,guessed_title,filter_result,block_reasons
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Love Again.mp3,MIRA - Love Again.mp3,Mira - Love Again (HipHop).mp3,1.0,standard,COLLISION (3 files),exact_collision,phase4_elevated,EXACT_COLLISION,MIRA,Love Again,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (3 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000_Opera\MIRA - Love Again.mp3,MIRA - Love Again.mp3,Mira - Love Again (Opera).mp3,1.0,standard,COLLISION (3 files),exact_collision,phase4_elevated,EXACT_COLLISION,MIRA,Love Again,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (3 files) (active collision)
"C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Ring, Ring ｜ Official Video.mp3","MIRA - Ring, Ring ｜ Official Video.mp3","Mira - Ring, Ring ｜ Official Video (General).mp3",1.0,standard,COLLISION (3 files),exact_collision,phase4_elevated,EXACT_COLLISION,MIRA,"Ring, Ring ｜ Official Video",blocked,duplicate_risk=exact_collision; collision_status=COLLISION (3 files) (active collision)
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Ring, Ring ｜ Official Video.mp3","MIRA - Ring, Ring ｜ Official Video.mp3","Mira - Ring, Ring ｜ Official Video (HipHop).mp3",1.0,standard,COLLISION (3 files),exact_collision,phase4_elevated,EXACT_COLLISION,MIRA,"Ring, Ring ｜ Official Video",blocked,duplicate_risk=exact_collision; collision_status=COLLISION (3 files) (active collision)
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\MIRA - Ring, Ring ｜ Official Video.mp3","MIRA - Ring, Ring ｜ Official Video.mp3","Mira - Ring, Ring ｜ Official Video (Opera).mp3",1.0,standard,COLLISION (3 files),exact_collision,phase4_elevated,EXACT_COLLISION,MIRA,"Ring, Ring ｜ Official Video",blocked,duplicate_risk=exact_collision; collision_status=COLLISION (3 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert- Another Heartache.mp3,Miranda Lambert- Another Heartache.mp3,Miranda Lambert - Another Heartache.mp3,0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,Miranda Lambert-,Another Heartache,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert- Mama Im Alright.mp3,Miranda Lambert- Mama Im Alright.mp3,Miranda Lambert - Mama Im Alright.mp3,0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,Miranda Lambert-,Mama Im Alright,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_Country\Missing Me Some You by Toby Keith.mp3,Missing Me Some You by Toby Keith.mp3,Toby Keith - Missing Me Some You.mp3,0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,Missing Me,Some You by Toby Keith,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Mobb Deep - Shook Ones, Pt. II (Official HD Video).mp3","Mobb Deep - Shook Ones, Pt. II (Official HD Video).mp3","Mobb Deep - Shook Ones, Pt. II (Music Video).mp3",1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,Mobb Deep,"Shook Ones, Pt. II",blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Mobb Deep - Survival of the Fittest (Official HD Video).mp3,Mobb Deep - Survival of the Fittest (Official HD Video).mp3,Mobb Deep - Survival of the Fittest (Music Video).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,Mobb Deep,Survival of the Fittest,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
"C:\Users\suppo\Downloads\New Music\Top1000_Classical\Mozart, Ah! vous dirai je maman Twinkle Twinkle, Little Star KV 265.mp3","Mozart, Ah! vous dirai je maman Twinkle Twinkle, Little Star KV 265.mp3","Mozart - Ah! vous dirai je maman Twinkle Twinkle, Little Star KV 265.mp3",0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,"Mozart, Ah!","vous dirai je maman Twinkle Twinkle, Little Star KV 265",blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\Mozart： Don Giovanni, K. 527 ⧸ Act 1 - ＂Là ci darem la mano＂.mp3","Mozart： Don Giovanni, K. 527 ⧸ Act 1 - ＂Là ci darem la mano＂.mp3","Mozart - Don Giovanni, K. 527 - Act 1 - Là Ci Darem La Mano.mp3",0.3,fallback_heuristic,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,Mozart： Don,"Giovanni, K. 527 ⧸ Act 1 -",blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_Blues\muddy waters all aboard.mp3,muddy waters all aboard.mp3,muddy waters - all aboard.mp3,0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,muddy waters,all aboard,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Muddy Waters ~ My Home Is In The Delta.mp3,Muddy Waters ~ My Home Is In The Delta.mp3,Muddy Waters - ~ My Home Is In The Delta.mp3,0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,Muddy Waters,~ My Home Is In The Delta,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Muddy Waters ＂Trouble No More＂ 1974.mp3,Muddy Waters ＂Trouble No More＂ 1974.mp3,Muddy Waters - Trouble No More 1974.mp3,0.0,unknown,low_confidence,none,phase4_elevated,NO_PARSE,,Muddy Waters 1974,blocked,confidence=0.0 (need 1.0); parse_method=unknown (need standard)
"C:\Users\suppo\Downloads\New Music\Top1000\MysticBoogie by Bantunani ＂ode to Joy, hymne à la joie New album - Musicalist＂.mp3","MysticBoogie by Bantunani ＂ode to Joy, hymne à la joie New album - Musicalist＂.mp3","MysticBoogie by Bantunani ode to Joy, hymne à la joie New album - Musicalist.mp3",0.0,unknown,low_confidence,none,phase4_elevated,NO_PARSE,,MysticBoogie by Bantunani,blocked,confidence=0.0 (need 1.0); parse_method=unknown (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nas - Hate Me Now (Official HD Video) ft. Puff Daddy.mp3,Nas - Hate Me Now (Official HD Video) ft. Puff Daddy.mp3,Nas - Hate Me Now ft. Puff Daddy (Music Video).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,Nas,Hate Me Now ft. Puff Daddy,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nas - Nas Is Like (Official Video).mp3,Nas - Nas Is Like (Official Video).mp3,Nas - Nas is Like (Music Video).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,Nas,Nas Is Like,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Naughty by Nature - Hip Hop Hooray (Official Music Video).mp3,Naughty by Nature - Hip Hop Hooray (Official Music Video).mp3,Naughty by Nature - Hip Hop Hooray (Music Video).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,Naughty by Nature,Hip Hop Hooray,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Naughty By Nature - O.P.P. (Official Music Video) [HD].mp3,Naughty By Nature - O.P.P. (Official Music Video) [HD].mp3,Naughty by Nature - O.p.p. (Music Video).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,Naughty By Nature,O.P.P.,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
"C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Neil Young- My My, Hey Hey (Out Of The Blue).mp3","Neil Young- My My, Hey Hey (Out Of The Blue).mp3","Neil Young - My My, Hey Hey (Out Of The Blue).mp3",0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,Neil Young-,"My My, Hey Hey",blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
"C:\Users\suppo\Downloads\New Music\Top1000_Country\Nights I Cant Remember, Friends Ill Never Forget by Toby Keith.mp3","Nights I Cant Remember, Friends Ill Never Forget by Toby Keith.mp3","Toby Keith - Nights I Cant Remember, Friends Ill Never Forget.mp3",0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,Nights I,"Cant Remember, Friends Ill Never Forget by Toby Keith",blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Nirvana - Smells Like Teen Spirit (Official Music Video).mp3,Nirvana - Smells Like Teen Spirit (Official Music Video).mp3,Nirvana - Smells Like Teen Spirit (Music Video).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,Nirvana,Smells Like Teen Spirit,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000\Ozuna - Se Preparó ｜ Odisea.mp3,Ozuna - Se Preparó ｜ Odisea.mp3,Ozuna - Se Preparó ｜ Odisea.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,Ozuna,Se Preparó ｜ Odisea,blocked,no rename needed or empty proposed
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\OZZY OSBOURNE - ＂No More Tears＂ (Official Video).mp3,OZZY OSBOURNE - ＂No More Tears＂ (Official Video).mp3,OZZY OSBOURNE - No More Tears (Official Video).mp3,0.0,unknown,low_confidence,none,phase4_elevated,NO_PARSE,,OZZY OSBOURNE -,blocked,confidence=0.0 (need 1.0); parse_method=unknown (need standard)
C:\Users\suppo\Downloads\New Music\Top1000\Paul Damixie - Hypnotised ｜ Official Visualiser.mp3,Paul Damixie - Hypnotised ｜ Official Visualiser.mp3,Paul Damixie - Hypnotised ｜ Official Visualiser.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,Paul Damixie,Hypnotised ｜ Official Visualiser,blocked,no rename needed or empty proposed
C:\Users\suppo\Downloads\New Music\Top1000\Paul Damixie - Secrets ｜ Official Music Video.mp3,Paul Damixie - Secrets ｜ Official Music Video.mp3,Paul Damixie - Secrets ｜ Official Music Video.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,Paul Damixie,Secrets ｜ Official Music Video,blocked,no rename needed or empty proposed
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - Beast Of Gévaudan (Official Video) ｜ Napalm Records.mp3,POWERWOLF - Beast Of Gévaudan (Official Video) ｜ Napalm Records.mp3,Powerwolf - Beast of Gévaudan Napalm Records.mp3,1.0,standard,illegal_chars,near_duplicate,phase4_elevated,ILLEGAL_CHAR,POWERWOLF,Beast Of Gévaudan ｜ Napalm Records,blocked,duplicate_risk=near_duplicate
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - Beast Of Gévaudan (Official Video) ｜ Napalm Records.temp.mp3,POWERWOLF - Beast Of Gévaudan (Official Video) ｜ Napalm Records.temp.mp3,Powerwolf - Beast of Gévaudan Napalm Records.temp.mp3,1.0,standard,illegal_chars,near_duplicate,phase4_elevated,ILLEGAL_CHAR,POWERWOLF,Beast Of Gévaudan ｜ Napalm Records.temp,blocked,duplicate_risk=near_duplicate
C:\Users\suppo\Downloads\New Music\Top1000\Proper Patola - Official Video ｜ Namaste England ｜ Arjun ｜ Parineeti ｜ Badshah ｜ Diljit ｜ Aastha.mp3,Proper Patola - Official Video ｜ Namaste England ｜ Arjun ｜ Parineeti ｜ Badshah ｜ Diljit ｜ Aastha.mp3,Proper Patola - Official Video ｜ Namaste England ｜ Arjun ｜ Parineeti ｜ Badshah ｜ Diljit ｜ Aastha.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,Proper Patola,Official Video ｜ Namaste England ｜ Arjun ｜ Parineeti ｜ Badshah ｜ Diljit ｜ Aastha,blocked,no rename needed or empty proposed
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Public Enemy- WELCOME TO THE TERRORDOME.mp3,Public Enemy- WELCOME TO THE TERRORDOME.mp3,Public Enemy - WELCOME TO THE TERRORDOME.mp3,0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,Public Enemy-,WELCOME TO THE TERRORDOME,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Puccini： “O mio babbino caro” ⧸ Fleming · Marin · Berliner Philharmoniker.mp3,Puccini： “O mio babbino caro” ⧸ Fleming · Marin · Berliner Philharmoniker.mp3,Puccini - O Mio Babbino Caro - Fleming Marin Berliner Philharmoniker.mp3,0.3,fallback_heuristic,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,Puccini： O,mio babbino caro ⧸ Fleming · Marin · Berliner Philharmoniker,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Queen - Bohemian Rhapsody (2011 Digital Remaster).mp3,Queen - Bohemian Rhapsody (2011 Digital Remaster).mp3,Queen - Bohemian Rhapsody (2011 Digital Remaster).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,Queen,Bohemian Rhapsody,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision); no rename needed or empty proposed
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Raekwon - Ice Cream (Official HD Video) ft. Ghostface Killah, Method Man, Cappadonna.mp3","Raekwon - Ice Cream (Official HD Video) ft. Ghostface Killah, Method Man, Cappadonna.mp3","Raekwon - Ice Cream ft. Ghostface Killah, Method Man, Cappadonna (Music Video).mp3",1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,Raekwon,"Ice Cream ft. Ghostface Killah, Method Man, Cappadonna",blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\RAINBOW   Kill The King HQ   Original Studio version.mp3,RAINBOW   Kill The King HQ   Original Studio version.mp3,RAINBOW - Kill The King HQ   Original Studio version.mp3,0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,RAINBOW Kill,The King HQ Original Studio version,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\Rameau ： Les sauvages, ＂Forêts paisibles＂, Les Indes galantes.mp3","Rameau ： Les sauvages, ＂Forêts paisibles＂, Les Indes galantes.mp3","Rameau - Les Sauvages, Forêts Paisibles, Les Indes Galantes.mp3",0.3,fallback_heuristic,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,Rameau ：,"Les sauvages, , Les Indes galantes",blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Rossini - La Gazza Ladra： Overture.mp3,Rossini - La Gazza Ladra： Overture.mp3,Rossini - La Gazza Ladra： Overture.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,Rossini,La Gazza Ladra： Overture,blocked,no rename needed or empty proposed
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Rossini： William Tell Overture： Final.mp3,Rossini： William Tell Overture： Final.mp3,Rossini - William Tell Overture - Final.mp3,0.3,fallback_heuristic,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,Rossini： William,Tell Overture： Final,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Roxanne Shante： ＂Have a Nice Day＂.mp3,Roxanne Shante： ＂Have a Nice Day＂.mp3,Roxanne Shante - Have a Nice Day.mp3,0.0,unknown,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,,Roxanne Shante：,blocked,confidence=0.0 (need 1.0); parse_method=unknown (need standard)
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Schoolly D- PSK, What Does It Mean？.mp3","Schoolly D- PSK, What Does It Mean？.mp3","Schoolly D - PSK, What Does It Mean？.mp3",0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,Schoolly D-,"PSK, What Does It Mean？",blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Scorpions- Blackout (Remastered 2001).mp3,Scorpions- Blackout (Remastered 2001).mp3,Scorpions - Blackout (Remastered 2001).mp3,0.0,unknown,low_confidence,none,phase4_elevated,NO_PARSE,,Scorpions- Blackout,blocked,confidence=0.0 (need 1.0); parse_method=unknown (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_Country\Scotty McCreery- I Cross My Heart Lyrics.mp3,Scotty McCreery- I Cross My Heart Lyrics.mp3,Scotty McCreery - I Cross My Heart Lyrics.mp3,0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,Scotty McCreery-,I Cross My Heart Lyrics,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\SERENITY - The End Of Babylon (Official Video) ｜ Napalm Records.mp3,SERENITY - The End Of Babylon (Official Video) ｜ Napalm Records.mp3,Serenity - The End of Babylon Napalm Records.mp3,1.0,standard,illegal_chars,near_duplicate,phase4_elevated,ILLEGAL_CHAR,SERENITY,The End Of Babylon ｜ Napalm Records,blocked,duplicate_risk=near_duplicate
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\SERENITY - The End Of Babylon (Official Video) ｜ Napalm Records.temp.mp3,SERENITY - The End Of Babylon (Official Video) ｜ Napalm Records.temp.mp3,Serenity - The End of Babylon Napalm Records.temp.mp3,1.0,standard,illegal_chars,near_duplicate,phase4_elevated,ILLEGAL_CHAR,SERENITY,The End Of Babylon ｜ Napalm Records.temp,blocked,duplicate_risk=near_duplicate
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Slayer ~ Angel of Death (Lyrics).mp3,Slayer ~ Angel of Death (Lyrics).mp3,Slayer - ~ Angel of Death (Lyrics).mp3,0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,Slayer ~,Angel of Death,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Slick Rick -la di da di lyrics.mp3,Slick Rick -la di da di lyrics.mp3,Slick Rick - -la di da di lyrics.mp3,0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,Slick Rick,-la di da di lyrics,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000\Smiley - Days of Summer ｜ Official Visualizer.mp3,Smiley - Days of Summer ｜ Official Visualizer.mp3,Smiley - Days of Summer ｜ Official Visualizer.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,Smiley,Days of Summer ｜ Official Visualizer,blocked,no rename needed or empty proposed
C:\Users\suppo\Downloads\New Music\Top1000\Smiley - Let Me Go ｜ Official Visualiser.mp3,Smiley - Let Me Go ｜ Official Visualiser.mp3,Smiley - Let Me Go ｜ Official Visualiser.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,Smiley,Let Me Go ｜ Official Visualiser,blocked,no rename needed or empty proposed
C:\Users\suppo\Downloads\New Music\Top1000\Smiley - Tomorrow ｜ Official Visualizer.mp3,Smiley - Tomorrow ｜ Official Visualizer.mp3,Smiley - Tomorrow ｜ Official Visualizer.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,Smiley,Tomorrow ｜ Official Visualizer,blocked,no rename needed or empty proposed
C:\Users\suppo\Downloads\New Music\Top1000_Blues\sonny boy williamson help me.mp3,sonny boy williamson help me.mp3,Sonny Boy - Williamson Help Me.mp3,0.3,fallback_heuristic,low_confidence,near_duplicate,phase4_elevated,NEAR_DUPLICATE,sonny boy,williamson help me,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard); duplicate_risk=near_duplicate
C:\Users\suppo\Downloads\New Music\Top1000_Blues\sonny boy williamson help me.temp.mp3,sonny boy williamson help me.temp.mp3,Sonny Boy - Williamson Help Me.temp.mp3,0.3,fallback_heuristic,low_confidence,near_duplicate,phase4_elevated,NEAR_DUPLICATE,sonny boy,williamson help me.temp,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard); duplicate_risk=near_duplicate
C:\Users\suppo\Downloads\New Music\Top1000\SPIRITSAVER - ＂IM HIGH HAVE YOU MET ME？＂.mp3,SPIRITSAVER - ＂IM HIGH HAVE YOU MET ME？＂.mp3,SPIRITSAVER - IM HIGH HAVE YOU MET ME？.mp3,0.0,unknown,low_confidence,none,phase4_elevated,NO_PARSE,,SPIRITSAVER -,blocked,confidence=0.0 (need 1.0); parse_method=unknown (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_Classical\St. Pauls Suite By Gustav Holst No. 2 Ostinato.mp3,St. Pauls Suite By Gustav Holst No. 2 Ostinato.mp3,Gustav Holst No. 2 Ostinato - St. Pauls Suite.mp3,0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,St. Pauls,Suite By Gustav Holst No. 2 Ostinato,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Steppenwolf - Born To Be Wild.mp3,Steppenwolf - Born To Be Wild.mp3,Steppenwolf - Born to Be Wild (Hard Rock_Metal).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,Steppenwolf,Born To Be Wild,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Steppenwolf - Born To Be Wild.mp3,Steppenwolf - Born To Be Wild.mp3,Steppenwolf - Born to Be Wild (Southern Rock).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,Steppenwolf,Born To Be Wild,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000\SWAVAY- DUBLIN.mp3,SWAVAY- DUBLIN.mp3,SWAVAY - DUBLIN.mp3,0.0,unknown,no_change,none,phase4_elevated,NO_PARSE,,SWAVAY- DUBLIN,blocked,confidence=0.0 (need 1.0); parse_method=unknown (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_Disco\Tavares heaven must be missing an angel.mp3,Tavares heaven must be missing an angel.mp3,Tavares - heaven must be missing an angel.mp3,0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,Tavares heaven,must be missing an angel,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
"C:\Users\suppo\Downloads\New Music\Top1000\Tera Fitoor Lyrical - Genius ｜ Utkarsh Sharma, Ishita Chauhan ｜ Arijit Singh ｜ Himesh Reshammiya.mp3","Tera Fitoor Lyrical - Genius ｜ Utkarsh Sharma, Ishita Chauhan ｜ Arijit Singh ｜ Himesh Reshammiya.mp3","Tera Fitoor Lyrical - Genius ｜ Utkarsh Sharma, Ishita Chauhan ｜ Arijit Singh ｜ Himesh Reshammiya.mp3",1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,Tera Fitoor Lyrical,"Genius ｜ Utkarsh Sharma, Ishita Chauhan ｜ Arijit Singh ｜ Himesh Reshammiya",blocked,no rename needed or empty proposed
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Tha Dogg Pound - ＂What Would You Do＂.mp3,Tha Dogg Pound - ＂What Would You Do＂.mp3,Tha Dogg Pound - ＂What Would You Do＂.mp3,0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,Tha Dogg,Pound -,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard); no rename needed or empty proposed
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\tha Dogg Pound Gangstaz DPG New York New York uncensored Daz Dillinger Kurupt Snoop Doggy Dogg m2v.mp3,tha Dogg Pound Gangstaz DPG New York New York uncensored Daz Dillinger Kurupt Snoop Doggy Dogg m2v.mp3,tha Dogg Pound - Gangstaz DPG New York New York uncensored Daz Dillinger Kurupt Snoop Doggy Dogg m2v.mp3,0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,tha Dogg,Pound Gangstaz DPG New York New York uncensored Daz Dillinger Kurupt Snoop Doggy Dogg m2v,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\The Byrds- I Wasn't Born To Follow.mp3,The Byrds- I Wasn't Born To Follow.mp3,The Byrds - I Wasn't Born To Follow.mp3,0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,The Byrds-,I Wasn't Born To Follow,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000\The Chainsmokers & Coldplay - Something Just Like This.mp3,The Chainsmokers & Coldplay - Something Just Like This.mp3,The Chainsmokers & Coldplay - Something Just Like This (General).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,The Chainsmokers & Coldplay,Something Just Like This,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000_Club\The Chainsmokers & Coldplay - Something Just Like This.mp3,The Chainsmokers & Coldplay - Something Just Like This.mp3,The Chainsmokers & Coldplay - Something Just Like This (Club).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,The Chainsmokers & Coldplay,Something Just Like This,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000\The Chainsmokers - Dont Let Me Down ft. Daya.mp3,The Chainsmokers - Dont Let Me Down ft. Daya.mp3,The Chainsmokers - Dont Let Me Down ft. Daya (General).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,The Chainsmokers,Dont Let Me Down ft. Daya,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000_Club\The Chainsmokers - Dont Let Me Down ft. Daya.mp3,The Chainsmokers - Dont Let Me Down ft. Daya.mp3,The Chainsmokers - Dont Let Me Down ft. Daya (Club).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,The Chainsmokers,Dont Let Me Down ft. Daya,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
