file_path,primary_file,reason,confidence,recommended_action,notes,priority_score
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nas - Nas Is Like (Official Video).mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nas - Nas Is Like.mp3,Group G0058: alternate copy. Primary=Nas - Nas Is Like.mp3,high,ARCHIVE_DUPLICATE,"Group G0058, role=alternate, state=RESOLVED_ALTERNATE, source=collision. Alt name: Nas - Nas Is Like (Official Video) (Musi",2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nas - Nas Is Like.mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nas - Nas Is Like.mp3,Selected as primary for group G0058. quality=60; size=7.4MB; not temp file; margin=500,high,KEEP_PRIMARY,"Group G0058, role=primary, state=RESOLVED_PRIMARY, source=collision. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Naughty By Nature - O.P.P. (Official Music Video) [HD].mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Naughty By Nature - O.P.P..mp3,Group G0060: alternate copy. Primary=Naughty By Nature - O.P.P..mp3,high,ARCHIVE_DUPLICATE,"Group G0060, role=alternate, state=RESOLVED_ALTERNATE, source=collision. Alt name: Naughty By Nature - O.P.P. (Official Mus",2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Naughty By Nature - O.P.P..mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Naughty By Nature - O.P.P..mp3,Selected as primary for group G0060. quality=65; size=8.6MB; not temp file; margin=1500,high,KEEP_PRIMARY,"Group G0060, role=primary, state=RESOLVED_PRIMARY, source=collision. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Naughty by Nature - Hip Hop Hooray (Official Music Video).mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Naughty by Nature - Hip Hop Hooray.mp3,Group G0059: alternate copy. Primary=Naughty by Nature - Hip Hop Hooray.mp3,high,ARCHIVE_DUPLICATE,"Group G0059, role=alternate, state=RESOLVED_ALTERNATE, source=collision. Alt name: Naughty by Nature - Hip Hop Hooray (Offi",2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Naughty by Nature - Hip Hop Hooray.mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Naughty by Nature - Hip Hop Hooray.mp3,Selected as primary for group G0059. quality=65; size=9.6MB; not temp file; margin=1000,high,KEEP_PRIMARY,"Group G0059, role=primary, state=RESOLVED_PRIMARY, source=collision. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Queen Latifah - U.N.I.T.Y..mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Queen Latifah - U.N.I.T.Y..mp3,Selected as primary for group G0087. quality=65; size=7.0MB; not temp file; margin=300,high,KEEP_PRIMARY,"Group G0087, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Raekwon - Ice Cream (Official HD Video) ft. Ghostface Killah, Method Man, Cappadonna.mp3","C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Raekwon - Ice Cream ft. Ghostface Killah, Method Man, Cappadonna.mp3",Group G0064: alternate copy. Primary=Raekwon - Ice Cream ft. Ghostface Killah,high,ARCHIVE_DUPLICATE,"Group G0064, role=alternate, state=RESOLVED_ALTERNATE, source=collision. Alt name: Raekwon - Ice Cream (Official HD Video) ",2
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Raekwon - Ice Cream ft. Ghostface Killah, Method Man, Cappadonna.mp3","C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Raekwon - Ice Cream ft. Ghostface Killah, Method Man, Cappadonna.mp3",Selected as primary for group G0064. quality=60; size=7.8MB; not temp file; margin=1500,high,KEEP_PRIMARY,"Group G0064, role=primary, state=RESOLVED_PRIMARY, source=collision. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Snoop Dogg - Gin And Juice.mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Snoop Dogg - Gin And Juice.mp3,Selected as primary for group G0096. quality=65; size=7.9MB; not temp file; margin=300,high,KEEP_PRIMARY,"Group G0096, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Snoop Dogg - Who Am I (What's My Name)？.mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Snoop Dogg - Who Am I？.mp3,Group G0088: alternate copy. Primary=Snoop Dogg - Who Am I？.mp3,low,ARCHIVE_DUPLICATE,"Group G0088, role=alternate, state=COMPLEX_DUPLICATE, source=near_duplicate. Alt name: Snoop Dogg - Who Am I (What's My Name)？ ",2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Snoop Dogg - Who Am I？.mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Snoop Dogg - Who Am I？.mp3,Selected as primary for group G0088. quality=65; size=9.1MB; not temp file; margin=0,low,KEEP_PRIMARY,"Group G0088, role=primary, state=NEEDS_REVIEW, source=near_duplicate. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Souls Of Mischief - 93 'Til Infinity (Official Video).mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Souls Of Mischief - 93 Til Infinity.mp3,Group G0198: alternate copy. Primary=Souls Of Mischief - 93 Til Infinity.mp3,high,ARCHIVE_DUPLICATE,"Group G0198, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: Souls Of Mischief - 93 'Til Infinity (Of",2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Souls Of Mischief - 93 Til Infinity.mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Souls Of Mischief - 93 Til Infinity.mp3,Selected as primary for group G0198. quality=65; size=6.3MB; not temp file; margin=1000,high,KEEP_PRIMARY,"Group G0198, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Hypnotize (Official Music Video) [4K].mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Hypnotize.mp3,Group G0070: alternate copy. Primary=The Notorious B.I.G. - Hypnotize.mp3,high,ARCHIVE_DUPLICATE,"Group G0070, role=alternate, state=RESOLVED_ALTERNATE, source=collision. Alt name: The Notorious B.I.G. - Hypnotize (Offici",2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Hypnotize.mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Hypnotize.mp3,Selected as primary for group G0070. quality=65; size=12.1MB; not temp file; margin=1500,high,KEEP_PRIMARY,"Group G0070, role=primary, state=RESOLVED_PRIMARY, source=collision. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Juicy (Official Video) [4K].mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Juicy.mp3,Group G0071: alternate copy. Primary=The Notorious B.I.G. - Juicy.mp3,high,ARCHIVE_DUPLICATE,"Group G0071, role=alternate, state=RESOLVED_ALTERNATE, source=collision. Alt name: The Notorious B.I.G. - Juicy (Official V",2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Juicy.mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Juicy.mp3,Selected as primary for group G0071. quality=65; size=9.4MB; not temp file; margin=1500,high,KEEP_PRIMARY,"Group G0071, role=primary, state=RESOLVED_PRIMARY, source=collision. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Warning (Official Music Video).mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Warning.mp3,Group G0072: alternate copy. Primary=The Notorious B.I.G. - Warning.mp3,high,ARCHIVE_DUPLICATE,"Group G0072, role=alternate, state=RESOLVED_ALTERNATE, source=collision. Alt name: The Notorious B.I.G. - Warning (Official",2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Warning.mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Warning.mp3,Selected as primary for group G0072. quality=65; size=7.0MB; not temp file; margin=1000,high,KEEP_PRIMARY,"Group G0072, role=primary, state=RESOLVED_PRIMARY, source=collision. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Who Shot Ya？ (Official Audio).mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Who Shot Ya？ (Official Audio).mp3,Selected as primary for group G0073. quality=65; size=9.7MB; not temp file; margin=0,low,KEEP_PRIMARY,"Group G0073, role=primary, state=NEEDS_REVIEW, source=collision. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Who Shot Ya？.mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Who Shot Ya？ (Official Audio).mp3,Group G0073: alternate copy. Primary=The Notorious B.I.G. - Who Shot Ya？ (Off,low,ARCHIVE_DUPLICATE,"Group G0073, role=alternate, state=COMPLEX_DUPLICATE, source=collision. Alt name: The Notorious B.I.G. - Who Shot Ya？ (Hip",2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Pharcyde - Passin Me By.mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Pharcyde - Passin Me By.mp3,Selected as primary for group G0201. quality=65; size=9.2MB; not temp file; margin=1000,high,KEEP_PRIMARY,"Group G0201, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Pharcyde - Passin' Me By (Official HD Music Video).mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Pharcyde - Passin Me By.mp3,Group G0201: alternate copy. Primary=The Pharcyde - Passin Me By.mp3,high,ARCHIVE_DUPLICATE,"Group G0201, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: The Pharcyde - Passin' Me By (Official H",2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Roots - You Got Me ft. Erykah Badu.mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Roots - You Got Me ft. Erykah Badu.mp3,Selected as primary for group G0116. quality=65; size=8.9MB; not temp file; margin=300,high,KEEP_PRIMARY,"Group G0116, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - C.R.E.A.M. (Official HD Video).mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - C.R.E.A.M..mp3,Group G0079: alternate copy. Primary=Wu-Tang Clan - C.R.E.A.M..mp3,high,ARCHIVE_DUPLICATE,"Group G0079, role=alternate, state=RESOLVED_ALTERNATE, source=collision. Alt name: Wu-Tang Clan - C.R.E.A.M. (Official HD V",2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - C.R.E.A.M..mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - C.R.E.A.M..mp3,Selected as primary for group G0079. quality=65; size=8.6MB; not temp file; margin=1000,high,KEEP_PRIMARY,"Group G0079, role=primary, state=RESOLVED_PRIMARY, source=collision. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - Da Mystery Of Chessboxin' (Official HD Video).mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - Da Mystery Of Chessboxin.mp3,Group G0214: alternate copy. Primary=Wu-Tang Clan - Da Mystery Of Chessboxin.,high,ARCHIVE_DUPLICATE,"Group G0214, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: Wu-Tang Clan - Da Mystery Of Chessboxin'",2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - Da Mystery Of Chessboxin.mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - Da Mystery Of Chessboxin.mp3,Selected as primary for group G0214. quality=65; size=9.1MB; not temp file; margin=1000,high,KEEP_PRIMARY,"Group G0214, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - Triumph (Official HD Video) ft. Cappadonna.mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - Triumph ft. Cappadonna.mp3,Group G0080: alternate copy. Primary=Wu-Tang Clan - Triumph ft. Cappadonna.mp,high,ARCHIVE_DUPLICATE,"Group G0080, role=alternate, state=RESOLVED_ALTERNATE, source=collision. Alt name: Wu-Tang Clan - Triumph (Official HD Vide",2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - Triumph ft. Cappadonna.mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - Triumph ft. Cappadonna.mp3,Selected as primary for group G0080. quality=65; size=10.6MB; not temp file; margin=1000,high,KEEP_PRIMARY,"Group G0080, role=primary, state=RESOLVED_PRIMARY, source=collision. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\dead prez - Hip Hop (Digital Video).mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\dead prez - Hip Hop (Digital Video).mp3,Selected as primary for group G0022. quality=65; size=7.7MB; not temp file; margin=500,high,KEEP_PRIMARY,"Group G0022, role=primary, state=RESOLVED_PRIMARY, source=collision. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\dead prez - Hip Hop.mp3,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\dead prez - Hip Hop (Digital Video).mp3,Group G0022: alternate copy. Primary=dead prez - Hip Hop (Digital Video).mp3,high,ARCHIVE_DUPLICATE,"Group G0022, role=alternate, state=RESOLVED_ALTERNATE, source=collision. Alt name: dead prez - Hip Hop (HipHop).mp3",2
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Frank Sinatra, Nat King Cole, Ray Charles 🎷The Ultimate Jazz Playlist 🎶 Jazz Classics 50s 60s 70s.mp3","C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Frank Sinatra, Ray Charles, Nat King Cole 🎷The Ultimate Jazz Playlist 🎶 Jazz Classics 50s 60s 70s.mp3","Group G0169: alternate copy. Primary=Frank Sinatra, Ray Charles, Nat King Col",low,ARCHIVE_DUPLICATE,"Group G0169, role=alternate, state=COMPLEX_DUPLICATE, source=near_duplicate. Alt name: Frank Sinatra, Nat King Cole, Ray Charle",2
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Frank Sinatra, Ray Charles, Nat King Cole 🎷The Ultimate Jazz Playlist 🎶 Jazz Classics 50s 60s 70s.mp3","C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Frank Sinatra, Ray Charles, Nat King Cole 🎷The Ultimate Jazz Playlist 🎶 Jazz Classics 50s 60s 70s.mp3",Selected as primary for group G0169. size=113.6MB; not temp file; margin=0,low,KEEP_PRIMARY,"Group G0169, role=primary, state=NEEDS_REVIEW, source=near_duplicate. Alt name: ",3
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Jazz Classics 50s 60s 70s🎶Frank Sinatra, Louis Armstrong, Nat King Cole🎷Warm vintage jazz melodies.mp3","C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Jazz Classics 50s 60s 70s🎶Frank Sinatra, Louis Armstrong, Nat King Cole🎷Warm vintage jazz melodies.mp3",Selected as primary for group G0139. size=90.0MB; not temp file; margin=600,high,KEEP_PRIMARY,"Group G0139, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Jazz Classics 50s-60s-70s 🎶🎷Nat King Cole, Louis Armstrong, Ray Charles, Frank Sinatra.mp3","C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Jazz Classics 50s-60s-70s 🎶🎷Nat King Cole, Louis Armstrong, Ray Charles, Frank Sinatra.mp3",Selected as primary for group G0131. size=108.1MB; not temp file; margin=4000,high,KEEP_PRIMARY,"Group G0131, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Jazz Classics 50s-60s-70s 🎶🎷Nat King Cole, Louis Armstrong, Ray Charles, Frank Sinatra.temp.mp3","C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Jazz Classics 50s-60s-70s 🎶🎷Nat King Cole, Louis Armstrong, Ray Charles, Frank Sinatra.mp3",Group G0131: alternate copy. Primary=Jazz Classics 50s-60s-70s 🎶🎷Nat King Col,high,ARCHIVE_DUPLICATE,"Group G0131, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: Jazz Classics 50s-60s-70s 🎶🎷Nat King Col",2
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Jazz Legends Playlist 🎷 Frank Sinatra, Louis Armstrong, Nat King Cole ｜ Vintage Jazz Vibes.mp3","C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Jazz Legends Playlist 🎷 Frank Sinatra, Louis Armstrong, Nat King Cole ｜ Vintage Jazz Vibes.mp3",Selected as primary for group G0135. size=122.5MB; not temp file; margin=4000,high,KEEP_PRIMARY,"Group G0135, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Jazz Legends Playlist 🎷 Frank Sinatra, Louis Armstrong, Nat King Cole ｜ Vintage Jazz Vibes.temp.mp3","C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Jazz Legends Playlist 🎷 Frank Sinatra, Louis Armstrong, Nat King Cole ｜ Vintage Jazz Vibes.mp3","Group G0135: alternate copy. Primary=Jazz Legends Playlist 🎷 Frank Sinatra, L",high,ARCHIVE_DUPLICATE,"Group G0135, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: Jazz Legends Playlist 🎷 Frank Sinatra, L",2
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Jazz Songs 50s 60s 70s ｜Frank Sinatra, Louis Armstrong, Nat King Cole ｜ Vintage Jazz Memories.mp3","C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Jazz Classics 50s 60s 70s🎶Frank Sinatra, Louis Armstrong, Nat King Cole🎷Warm vintage jazz melodies.mp3","Group G0139: alternate copy. Primary=Jazz Classics 50s 60s 70s🎶Frank Sinatra,",high,ARCHIVE_DUPLICATE,"Group G0139, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: Jazz Songs 50s 60s 70s ｜Frank Sinatra, L",2
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Legends of Jazz & Soul 🎷 Louis Armstrong, Nat King Cole, Frank Sinatra ｜ Timeless Classics.mp3","C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Legends of Jazz & Soul 🎷 Louis Armstrong, Nat King Cole, Frank Sinatra ｜ Timeless Classics.mp3",Selected as primary for group G0180. size=115.5MB; not temp file; margin=0,low,KEEP_PRIMARY,"Group G0180, role=primary, state=NEEDS_REVIEW, source=near_duplicate. Alt name: ",3
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Legends of Jazz & Soul 🎷 Nat King Cole, Louis Armstrong, Frank Sinatra ｜ Timeless Classics.mp3","C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Legends of Jazz & Soul 🎷 Louis Armstrong, Nat King Cole, Frank Sinatra ｜ Timeless Classics.mp3",Group G0180: alternate copy. Primary=Legends of Jazz & Soul 🎷 Louis Armstrong,low,ARCHIVE_DUPLICATE,"Group G0180, role=alternate, state=COMPLEX_DUPLICATE, source=near_duplicate. Alt name: Legends of Jazz & Soul 🎷 Nat King Cole, ",2
"C:\Users\suppo\Downloads\New Music\Top1000_Motown\100 Greatest Motown Hits ｜ Oldies But Goodies from the 70s, 80s & 90s ｜ Soul & R&B Classics Playlist.mp3","C:\Users\suppo\Downloads\New Music\Top1000_Motown\100 Greatest Motown Hits ｜ Oldies But Goodies from the 70s, 80s & 90s ｜ Soul & R&B Classics Playlist.mp3",Selected as primary for group G0142. size=184.9MB; not temp file; margin=4000,high,KEEP_PRIMARY,"Group G0142, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
"C:\Users\suppo\Downloads\New Music\Top1000_Motown\100 Greatest Motown Hits ｜ Oldies But Goodies from the 70s, 80s & 90s ｜ Soul & R&B Classics Playlist.temp.mp3","C:\Users\suppo\Downloads\New Music\Top1000_Motown\100 Greatest Motown Hits ｜ Oldies But Goodies from the 70s, 80s & 90s ｜ Soul & R&B Classics Playlist.mp3",Group G0142: alternate copy. Primary=100 Greatest Motown Hits ｜ Oldies But Go,high,ARCHIVE_DUPLICATE,"Group G0142, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: 100 Greatest Motown Hits ｜ Oldies But Go",2
"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Best Motown Hits of All Time 🎶 Soul Legends： Marvin Gaye, Smokey Robinson & James Brown.mp3","C:\Users\suppo\Downloads\New Music\Top1000_Motown\Best Motown Hits of All Time 🎶 Soul Legends： Marvin Gaye, Smokey Robinson & James Brown.mp3",Selected as primary for group G0133. size=169.5MB; not temp file; margin=4000,high,KEEP_PRIMARY,"Group G0133, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Best Motown Hits of All Time 🎶 Soul Legends： Marvin Gaye, Smokey Robinson & James Brown.temp.mp3","C:\Users\suppo\Downloads\New Music\Top1000_Motown\Best Motown Hits of All Time 🎶 Soul Legends： Marvin Gaye, Smokey Robinson & James Brown.mp3",Group G0133: alternate copy. Primary=Best Motown Hits of All Time 🎶 Soul Lege,high,ARCHIVE_DUPLICATE,"Group G0133, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: Best Motown Hits of All Time 🎶 Soul Lege",2
C:\Users\suppo\Downloads\New Music\Top1000_Motown\James Brown Greatest Hits 2025 ｜ Full Album Playlist ｜ The Godfather of Souls Top 30 Songs.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Motown\James Brown Greatest Hits 2025 ｜ Full Album Playlist ｜ The Godfather of Souls Top 30 Songs.mp3,Selected as primary for group G0137. size=180.2MB; not temp file; margin=4000,high,KEEP_PRIMARY,"Group G0137, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_Motown\James Brown Greatest Hits 2025 ｜ Full Album Playlist ｜ The Godfather of Souls Top 30 Songs.temp.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Motown\James Brown Greatest Hits 2025 ｜ Full Album Playlist ｜ The Godfather of Souls Top 30 Songs.mp3,Group G0137: alternate copy. Primary=James Brown Greatest Hits 2025 ｜ Full Al,high,ARCHIVE_DUPLICATE,"Group G0137, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: James Brown Greatest Hits 2025 ｜ Full Al",2
C:\Users\suppo\Downloads\New Music\Top1000_Motown\Marvin Gaye ❤️ Let’s Get It On – Greatest Hits Full Album ｜ Top 100 Motown Soul Classics.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Motown\Marvin Gaye ❤️ Let’s Get It On – Greatest Hits Full Album ｜ Top 100 Motown Soul Classics.mp3,Selected as primary for group G0132. size=209.2MB; not temp file; margin=3800,high,KEEP_PRIMARY,"Group G0132, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_Motown\Marvin Gaye ❤️ Let’s Get It On – Greatest Hits Full Album ｜ Top 100 Motown Soul Classics.temp.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Motown\Marvin Gaye ❤️ Let’s Get It On – Greatest Hits Full Album ｜ Top 100 Motown Soul Classics.mp3,Group G0132: alternate copy. Primary=Marvin Gaye ❤️ Let’s Get It On – Greates,high,ARCHIVE_DUPLICATE,"Group G0132, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: Marvin Gaye ❤️ Let’s Get It On – Greates",2
"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Motown Soul Legends 🎙️ Marvin Gaye, James Brown, Smokey Robinson ... ｜ Greatest Hits of All Time.mp3","C:\Users\suppo\Downloads\New Music\Top1000_Motown\Motown Soul Legends 🎙️ Marvin Gaye, James Brown, Smokey Robinson ... ｜ Greatest Hits of All Time.mp3",Selected as primary for group G0136. size=182.8MB; not temp file; margin=4000,high,KEEP_PRIMARY,"Group G0136, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Motown Soul Legends 🎙️ Marvin Gaye, James Brown, Smokey Robinson ... ｜ Greatest Hits of All Time.temp.mp3","C:\Users\suppo\Downloads\New Music\Top1000_Motown\Motown Soul Legends 🎙️ Marvin Gaye, James Brown, Smokey Robinson ... ｜ Greatest Hits of All Time.mp3","Group G0136: alternate copy. Primary=Motown Soul Legends 🎙️ Marvin Gaye, Jame",high,ARCHIVE_DUPLICATE,"Group G0136, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: Motown Soul Legends 🎙️ Marvin Gaye, Jame",2
"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Rick James Greatest Hits Full Album 🎸 Best of Rick James ｜ Give It To Me Baby, Super Freak & More.mp3","C:\Users\suppo\Downloads\New Music\Top1000_Motown\Rick James Greatest Hits Full Album 🎸 Best of Rick James ｜ Give It To Me Baby, Super Freak & More.mp3",Selected as primary for group G0143. size=235.0MB; not temp file; margin=4000,high,KEEP_PRIMARY,"Group G0143, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Rick James Greatest Hits Full Album 🎸 Best of Rick James ｜ Give It To Me Baby, Super Freak & More.temp.mp3","C:\Users\suppo\Downloads\New Music\Top1000_Motown\Rick James Greatest Hits Full Album 🎸 Best of Rick James ｜ Give It To Me Baby, Super Freak & More.mp3",Group G0143: alternate copy. Primary=Rick James Greatest Hits Full Album 🎸 Be,high,ARCHIVE_DUPLICATE,"Group G0143, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: Rick James Greatest Hits Full Album 🎸 Be",2
C:\Users\suppo\Downloads\New Music\Top1000_Motown\Smokey Robinson Greatest Hits 💿 Full Album ｜ Best Classic Soul & Motown Songs.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Motown\Smokey Robinson Greatest Hits 💿 Full Album ｜ Best Classic Soul & Motown Songs.mp3,Selected as primary for group G0130. size=223.2MB; not temp file; margin=4500,high,KEEP_PRIMARY,"Group G0130, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_Motown\Smokey Robinson Greatest Hits 💿 Full Album ｜ Best Classic Soul & Motown Songs.temp.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Motown\Smokey Robinson Greatest Hits 💿 Full Album ｜ Best Classic Soul & Motown Songs.mp3,Group G0130: alternate copy. Primary=Smokey Robinson Greatest Hits 💿 Full Alb,high,ARCHIVE_DUPLICATE,"Group G0130, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: Smokey Robinson Greatest Hits 💿 Full Alb",2
