track_id,original_path,original_name,issue_type,current_state,collision_status,parse_method,confidence,duplicate_group_id,duplicate_risk,guessed_artist,guessed_title,proposed_name,notes
H0734,C:\Users\suppo\Downloads\New Music\Top1000\The Weeknd - I Feel It Coming ft. Daft Punk.mp3,The Weeknd - I Feel It Coming ft. Daft Punk.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0075,exact_collision,The Weeknd,I Feel It Coming ft. Daft Punk,The Weeknd - I Feel it Coming ft. Daft Punk.mp3,COLLISION (2 files)
H0735,C:\Users\suppo\Downloads\New Music\Top1000_Club\The Weeknd - I Feel It Coming ft. Daft Punk.mp3,The Weeknd - I Feel It Coming ft. Daft Punk.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0075,exact_collision,The Weeknd,I Feel It Coming ft. Daft Punk,The Weeknd - I Feel it Coming ft. Daft Punk.mp3,COLLISION (2 files)
H0736,C:\Users\suppo\Downloads\New Music\Top1000\The Weeknd - Starboy ft. Daft Punk ft. Daft Punk.mp3,The Weeknd - Starboy ft. Daft Punk ft. Daft Punk.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0076,exact_collision,The Weeknd,Starboy ft. Daft Punk ft. Daft Punk,The Weeknd - Starboy ft. Daft Punk ft. Daft Punk.mp3,COLLISION (2 files)
H0737,C:\Users\suppo\Downloads\New Music\Top1000_Club\The Weeknd - Starboy ft. Daft Punk ft. Daft Punk.mp3,The Weeknd - Starboy ft. Daft Punk ft. Daft Punk.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0076,exact_collision,The Weeknd,Starboy ft. Daft Punk ft. Daft Punk,The Weeknd - Starboy ft. Daft Punk ft. Daft Punk.mp3,COLLISION (2 files)
H0738,C:\Users\suppo\Downloads\New Music\Top1000_Disco\The Whispers - ＂And The Beat Goes On＂.mp3,The Whispers - ＂And The Beat Goes On＂.mp3,NO_PARSE,HELD_PROBLEMS,low_confidence,unknown,0.0,,none,,The Whispers -,The Whispers -.mp3,"no separator found, unknown parse"
H0739,C:\Users\suppo\Downloads\New Music\Top1000_Country\The World~Brad Paisley.mp3,The World~Brad Paisley.mp3,NO_PARSE,HELD_PROBLEMS,no_change,unknown,0.0,,none,,The World~Brad Paisley,The World~brad Paisley.mp3,"no separator found, unknown parse"
H0740,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\THERION - Ayahuasca (Official Video) ｜ Napalm Records.mp3,THERION - Ayahuasca (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,THERION,Ayahuasca ｜ Napalm Records,Therion - Ayahuasca ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0741,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\THERION - Nummo (Official Video) ｜ Napalm Records.mp3,THERION - Nummo (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,THERION,Nummo ｜ Napalm Records,Therion - Nummo ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0742,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\THERION - Twilight Of The Gods (Official Video) ｜ Napalm Records.mp3,THERION - Twilight Of The Gods (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,THERION,Twilight Of The Gods ｜ Napalm Records,Therion - Twilight of the Gods ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0743,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Thug Luv.mp3,Thug Luv.mp3,NO_PARSE,HELD_PROBLEMS,no_change,unknown,0.0,,none,,Thug Luv,Thug Luv.mp3,"no separator found, unknown parse"
H0744,C:\Users\suppo\Downloads\New Music\Top1000_Country\Tim McGraw- Where The Green Grass Grows.mp3,Tim McGraw- Where The Green Grass Grows.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Tim McGraw-,Where The Green Grass Grows,Tim Mcgraw- - Where the Green Grass Grows.mp3,conf=0.3 method=fallback_heuristic
H0745,"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Timeless Old Jazz Classics 🎷 Frank Sinatra, Nat King Cole, Louis Armstrong ｜ Golden 50s–60s Hits.mp3","Timeless Old Jazz Classics 🎷 Frank Sinatra, Nat King Cole, Louis Armstrong ｜ Golden 50s–60s Hits.mp3",ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,"Timeless Old Jazz Classics 🎷 Frank Sinatra, Nat King Cole, Louis Armstrong ｜ Golden 50s",60s Hits,"Timeless Old Jazz Classics 🎷 Frank Sinatra, Nat King Cole, Louis Armstrong ｜ Golden 50s - 60s Hits.mp3",proposed name has illegal/problematic Unicode
H0746,C:\Users\suppo\Downloads\New Music\Top1000_Country\Toby Keith - New Album： American Ride - You cant read my mind.mp3,Toby Keith - New Album： American Ride - You cant read my mind.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,Toby Keith,New Album： American Ride - You cant read my mind,Toby Keith - New Album： American Ride - You Cant Read My Mind.mp3,"proposed matches original, no action needed"
H0747,C:\Users\suppo\Downloads\New Music\Top1000_Country\Toby Keith Old toy trains.mp3,Toby Keith Old toy trains.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Toby Keith,Old toy trains,Toby Keith - Old Toy Trains.mp3,conf=0.3 method=fallback_heuristic
H0748,C:\Users\suppo\Downloads\New Music\Top1000_Country\Toby Keith That Dont Make Me A Bad Guy lyric video.mp3,Toby Keith That Dont Make Me A Bad Guy lyric video.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Toby Keith,That Dont Make Me A Bad Guy lyric video,Toby Keith - That Dont Make Me a Bad Guy Lyric Video.mp3,conf=0.3 method=fallback_heuristic
H0749,C:\Users\suppo\Downloads\New Music\Top1000_Country\Toby Keith You Aint Much Fun.mp3,Toby Keith You Aint Much Fun.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Toby Keith,You Aint Much Fun,Toby Keith - You Aint Much Fun.mp3,conf=0.3 method=fallback_heuristic
H0750,C:\Users\suppo\Downloads\New Music\Top1000_Country\Toby Keith- Aint Breakin Nothin.mp3,Toby Keith- Aint Breakin Nothin.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Toby Keith-,Aint Breakin Nothin,Toby Keith- - Aint Breakin Nothin.mp3,conf=0.3 method=fallback_heuristic
H0751,C:\Users\suppo\Downloads\New Music\Top1000_Country\TOBY KEITHS Drinks After Work HD.mp3,TOBY KEITHS Drinks After Work HD.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,TOBY KEITHS,Drinks After Work HD,Toby Keiths - Drinks After Work Hd.mp3,conf=0.3 method=fallback_heuristic
H0752,C:\Users\suppo\Downloads\New Music\Top1000_Classical\Toccata and Fugue in D Minor.mp3,Toccata and Fugue in D Minor.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Toccata and,Fugue in D Minor,Toccata And - Fugue in D Minor.mp3,conf=0.3 method=fallback_heuristic
H0753,C:\Users\suppo\Downloads\New Music\Top1000\TOESUP x @IOVA - Mondays ｜ Official Visualizer.mp3,TOESUP x @IOVA - Mondays ｜ Official Visualizer.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,TOESUP x @IOVA,Mondays ｜ Official Visualizer,Toesup X @iova - Mondays ｜ Official Visualizer.mp3,"proposed matches original, no action needed"
H0754,"C:\Users\suppo\Downloads\New Music\Top1000\TOESUP, Smiley - Two Feet (DJ Dark Remix).mp3","TOESUP, Smiley - Two Feet (DJ Dark Remix).mp3",EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0077,exact_collision,"TOESUP, Smiley",Two Feet,"Toesup, Smiley - Two Feet.mp3",COLLISION (2 files)
H0755,"C:\Users\suppo\Downloads\New Music\Top1000\TOESUP, Smiley - Two Feet.mp3","TOESUP, Smiley - Two Feet.mp3",EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0077,exact_collision,"TOESUP, Smiley",Two Feet,"Toesup, Smiley - Two Feet.mp3",COLLISION (2 files)
H0756,C:\Users\suppo\Downloads\New Music\Top1000_Motown\Top 100 Motown Classics ｜ Soul & R&B Oldies from the 70s 80s 90s ｜ Timeless Hits Playlist.mp3,Top 100 Motown Classics ｜ Soul & R&B Oldies from the 70s 80s 90s ｜ Timeless Hits Playlist.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,fallback_heuristic,0.3,G0134,near_duplicate,Top 100,Motown Classics ｜ Soul & R&B Oldies from the 70s 80s 90s ｜ Timeless Hits Playlist,Top 100 - Motown Classics ｜ Soul & R&b Oldies From the 70s 80s 90s ｜ Timeless Hits Playlist.mp3,proposed name has illegal/problematic Unicode
H0757,C:\Users\suppo\Downloads\New Music\Top1000_Motown\Top 100 Motown Classics ｜ Soul & R&B Oldies from the 70s 80s 90s ｜ Timeless Hits Playlist.temp.mp3,Top 100 Motown Classics ｜ Soul & R&B Oldies from the 70s 80s 90s ｜ Timeless Hits Playlist.temp.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,fallback_heuristic,0.3,G0134,near_duplicate,Top 100,Motown Classics ｜ Soul & R&B Oldies from the 70s 80s 90s ｜ Timeless Hits Playlist.temp,Top 100 - Motown Classics ｜ Soul & R&b Oldies From the 70s 80s 90s ｜ Timeless Hits Playlist.temp.mp3,proposed name has illegal/problematic Unicode
H0758,"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Top 100 Motown Soul Classics 🎙️ Timeless R&B Oldies from the 70s, 80s & 90s ｜ Soul Legends Forever.mp3","Top 100 Motown Soul Classics 🎙️ Timeless R&B Oldies from the 70s, 80s & 90s ｜ Soul Legends Forever.mp3",ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,fallback_heuristic,0.3,G0141,near_duplicate,Top 100,"Motown Soul Classics 🎙️ Timeless R&B Oldies from the 70s, 80s & 90s ｜ Soul Legends Forever","Top 100 - Motown Soul Classics 🎙️ Timeless R&b Oldies From the 70s, 80s & 90s ｜ Soul Legends Forever.mp3",proposed name has illegal/problematic Unicode
H0759,"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Top 100 Motown Soul Classics 🎙️ Timeless R&B Oldies from the 70s, 80s & 90s ｜ Soul Legends Forever.temp.mp3","Top 100 Motown Soul Classics 🎙️ Timeless R&B Oldies from the 70s, 80s & 90s ｜ Soul Legends Forever.temp.mp3",ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,fallback_heuristic,0.3,G0141,near_duplicate,Top 100,"Motown Soul Classics 🎙️ Timeless R&B Oldies from the 70s, 80s & 90s ｜ Soul Legends Forever.temp","Top 100 - Motown Soul Classics 🎙️ Timeless R&b Oldies From the 70s, 80s & 90s ｜ Soul Legends Forever.temp.mp3",proposed name has illegal/problematic Unicode
H0760,"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Top 100 Motown Soul Classics 🎶 Timeless R&B Oldies from the 70s, 80s & 90s.mp3","Top 100 Motown Soul Classics 🎶 Timeless R&B Oldies from the 70s, 80s & 90s.mp3",NEAR_DUPLICATE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,G0205,similar_title,Top 100,"Motown Soul Classics 🎶 Timeless R&B Oldies from the 70s, 80s & 90s","Top 100 - Motown Soul Classics 🎶 Timeless R&b Oldies From the 70s, 80s & 90s.mp3",duplicate_risk=similar_title
H0761,C:\Users\suppo\Downloads\New Music\Top1000_Club\Top 1000 EDM songs of all time.mp3,Top 1000 EDM songs of all time.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Top 1000,EDM songs of all time,Top 1000 - Edm Songs of All Time.mp3,conf=0.3 method=fallback_heuristic
H0762,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Touch It.mp3,Touch It.mp3,NO_PARSE,HELD_PROBLEMS,no_change,unknown,0.0,,none,,Touch It,Touch It.mp3,"no separator found, unknown parse"
H0763,C:\Users\suppo\Downloads\New Music\Top1000\Tove Lo - Habits - Hippie Sabotage Remix.mp3,Tove Lo - Habits - Hippie Sabotage Remix.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0078,exact_collision,Tove Lo,Habits - Hippie Sabotage Remix,Tove Lo - Habits - Hippie Sabotage Remix.mp3,COLLISION (2 files)
H0764,C:\Users\suppo\Downloads\New Music\Top1000_Club\Tove Lo - Habits - Hippie Sabotage Remix.mp3,Tove Lo - Habits - Hippie Sabotage Remix.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0078,exact_collision,Tove Lo,Habits - Hippie Sabotage Remix,Tove Lo - Habits - Hippie Sabotage Remix.mp3,COLLISION (2 files)
H0765,C:\Users\suppo\Downloads\New Music\Top1000\Travesuras - Nicky Jam ｜ Video Oficial.mp3,Travesuras - Nicky Jam ｜ Video Oficial.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,Travesuras,Nicky Jam ｜ Video Oficial,Travesuras - Nicky Jam ｜ Video Oficial.mp3,"proposed matches original, no action needed"
H0766,C:\Users\suppo\Downloads\New Music\Top1000\True kash x Plug Party.mp3,True kash x Plug Party.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,True kash,x Plug Party,True Kash - X Plug Party.mp3,conf=0.3 method=fallback_heuristic
H0767,C:\Users\suppo\Downloads\New Music\Top1000\twenty one pilots： Heathens.mp3,twenty one pilots： Heathens.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,fallback_heuristic,0.3,,none,twenty one,pilots： Heathens,Twenty One - Pilots： Heathens.mp3,proposed name has illegal/problematic Unicode
H0768,C:\Users\suppo\Downloads\New Music\Top1000\twenty one pilots： Stressed Out.mp3,twenty one pilots： Stressed Out.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,fallback_heuristic,0.3,,none,twenty one,pilots： Stressed Out,Twenty One - Pilots： Stressed Out.mp3,proposed name has illegal/problematic Unicode
H0769,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\TWILIGHT FORCE - Magic of a New Dawn (Lyric Video) ｜ Napalm Records.mp3,TWILIGHT FORCE - Magic of a New Dawn (Lyric Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,TWILIGHT FORCE,Magic of a New Dawn ｜ Napalm Records,Twilight Force - Magic of a New Dawn ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0770,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Twista ‎- Overnight Celebrity.mp3,Twista ‎- Overnight Celebrity.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Twista ‎-,Overnight Celebrity,Twista ‎- - Overnight Celebrity.mp3,conf=0.3 method=fallback_heuristic
H0771,C:\Users\suppo\Downloads\New Music\Top1000\TYTE AND WIZZ HAVINN - Ask Around ｜ @DAREALTYTE.mp3,TYTE AND WIZZ HAVINN - Ask Around ｜ @DAREALTYTE.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,TYTE AND WIZZ HAVINN,Ask Around ｜ @DAREALTYTE,Tyte and Wizz Havinn - Ask Around ｜ @darealtyte.mp3,"proposed matches original, no action needed"
H0772,C:\Users\suppo\Downloads\New Music\Top1000\TYTE SpliffJit & C Stunna - Whole 9 ｜ @DAREALTYTE.mp3,TYTE SpliffJit & C Stunna - Whole 9 ｜ @DAREALTYTE.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,TYTE SpliffJit & C Stunna,Whole 9 ｜ @DAREALTYTE,Tyte Spliffjit & C Stunna - Whole 9 ｜ @darealtyte.mp3,"proposed matches original, no action needed"
H0773,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ultramagnetic MCs ⧸ EGO TRIPPING.mp3,Ultramagnetic MCs ⧸ EGO TRIPPING.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,fallback_heuristic,0.3,,none,Ultramagnetic MCs,⧸ EGO TRIPPING,Ultramagnetic Mcs - ⧸ Ego Tripping.mp3,proposed name has illegal/problematic Unicode
H0774,C:\Users\suppo\Downloads\New Music\Top1000\Una Lady Como Tú - MTZ Manuel Turizo ｜ Video Oficial.mp3,Una Lady Como Tú - MTZ Manuel Turizo ｜ Video Oficial.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,Una Lady Como Tú,MTZ Manuel Turizo ｜ Video Oficial,Una Lady Como Tú - Mtz Manuel Turizo ｜ Video Oficial.mp3,"proposed matches original, no action needed"
H0775,C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Unforgettable Voice Of Nat King Cole👑King of Smooth👑Full Album Playlist ｜ Vintage Jazz.mp3,Unforgettable Voice Of Nat King Cole👑King of Smooth👑Full Album Playlist ｜ Vintage Jazz.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,fallback_heuristic,0.3,,none,Unforgettable Voice,Of Nat King Cole👑King of Smooth👑Full Album Playlist ｜ Vintage Jazz,Unforgettable Voice - Of Nat King Cole👑king of Smooth👑full Album Playlist ｜ Vintage Jazz.mp3,proposed name has illegal/problematic Unicode
H0776,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\UNLEASH THE ARCHERS - Blood Empress (Official Video) ｜ Napalm Records.mp3,UNLEASH THE ARCHERS - Blood Empress (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,UNLEASH THE ARCHERS,Blood Empress ｜ Napalm Records,Unleash the Archers - Blood Empress ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0777,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\UNLEASH THE ARCHERS - Falsewave (Official Lyric Video) ｜ Napalm Records.mp3,UNLEASH THE ARCHERS - Falsewave (Official Lyric Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,UNLEASH THE ARCHERS,Falsewave ｜ Napalm Records,Unleash the Archers - Falsewave ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0778,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\UNLEASH THE ARCHERS - Ghosts In The Mist (Official Performance Video) ｜ Napalm Records.mp3,UNLEASH THE ARCHERS - Ghosts In The Mist (Official Performance Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,UNLEASH THE ARCHERS,Ghosts In The Mist ｜ Napalm Records,Unleash the Archers - Ghosts in the Mist ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0779,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\UNLEASH THE ARCHERS - Green & Glass (Official Video) ｜ Napalm Records.mp3,UNLEASH THE ARCHERS - Green & Glass (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,UNLEASH THE ARCHERS,Green & Glass ｜ Napalm Records,Unleash the Archers - Green & Glass ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0780,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\UNLEASH THE ARCHERS - Seeking Vengeance (Official Video) ｜ Napalm Records.mp3,UNLEASH THE ARCHERS - Seeking Vengeance (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,UNLEASH THE ARCHERS,Seeking Vengeance ｜ Napalm Records,Unleash the Archers - Seeking Vengeance ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0781,"C:\Users\suppo\Downloads\New Music\Top1000\Vaaste Song： Dhvani Bhanushali, Tanishk Bagchi ｜ Nikhil DSouza ｜ Bhushan Kumar ｜ Radhika R, Vinay S.mp3","Vaaste Song： Dhvani Bhanushali, Tanishk Bagchi ｜ Nikhil DSouza ｜ Bhushan Kumar ｜ Radhika R, Vinay S.mp3",ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,fallback_heuristic,0.3,,none,Vaaste Song：,"Dhvani Bhanushali, Tanishk Bagchi ｜ Nikhil DSouza ｜ Bhushan Kumar ｜ Radhika R, Vinay S","Vaaste Song： - Dhvani Bhanushali, Tanishk Bagchi ｜ Nikhil Dsouza ｜ Bhushan Kumar ｜ Radhika R, Vinay S.mp3",proposed name has illegal/problematic Unicode
H0782,C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Van Halen - Eruption⧸You Really Got Me.mp3,Van Halen - Eruption⧸You Really Got Me.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,Van Halen,Eruption⧸You Really Got Me,Van Halen - Eruption⧸you Really Got Me.mp3,"proposed matches original, no action needed"
H0783,C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Van Halen- Runnin' with the devil.mp3,Van Halen- Runnin' with the devil.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Van Halen-,Runnin' with the devil,Van Halen- - Runnin' With the Devil.mp3,conf=0.3 method=fallback_heuristic
H0784,C:\Users\suppo\Downloads\New Music\Top1000_Opera\Verdi - Rigoletto： La Donna E Mobile.mp3,Verdi - Rigoletto： La Donna E Mobile.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,Verdi,Rigoletto： La Donna E Mobile,Verdi - Rigoletto： La Donna E Mobile.mp3,"proposed matches original, no action needed"
H0785,C:\Users\suppo\Downloads\New Music\Top1000_Opera\Verdi’s Anvil Chorus from Il trovatore.mp3,Verdi’s Anvil Chorus from Il trovatore.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Verdi’s Anvil,Chorus from Il trovatore,Verdi’s Anvil - Chorus From Il Trovatore.mp3,conf=0.3 method=fallback_heuristic
H0786,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VICTORIUS - Dinos and Dragons (Official Video) ｜ Napalm Records.mp3,VICTORIUS - Dinos and Dragons (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,VICTORIUS,Dinos and Dragons ｜ Napalm Records,Victorius - Dinos and Dragons ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0787,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VICTORIUS - Mighty Magic Mammoth (Official Video) ｜ Napalm Records.mp3,VICTORIUS - Mighty Magic Mammoth (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,VICTORIUS,Mighty Magic Mammoth ｜ Napalm Records,Victorius - Mighty Magic Mammoth ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0788,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VICTORIUS - Night Of The Nuclear Ninja (Official Lyric Video) ｜ Napalm Records.mp3,VICTORIUS - Night Of The Nuclear Ninja (Official Lyric Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,VICTORIUS,Night Of The Nuclear Ninja ｜ Napalm Records,Victorius - Night of the Nuclear Ninja ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0789,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VICTORIUS - Victorious Dinogods (Official Lyric Video) ｜ Napalm Records.mp3,VICTORIUS - Victorious Dinogods (Official Lyric Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,VICTORIUS,Victorious Dinogods ｜ Napalm Records,Victorius - Victorious Dinogods ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0790,"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Vintage Jazz 1950s 🎷 Golden Classics by Frank Sinatra, Nat King Cole & Louis Armstrong.mp3","Vintage Jazz 1950s 🎷 Golden Classics by Frank Sinatra, Nat King Cole & Louis Armstrong.mp3",FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Vintage Jazz,"1950s 🎷 Golden Classics by Frank Sinatra, Nat King Cole & Louis Armstrong","Vintage Jazz - 1950s 🎷 Golden Classics by Frank Sinatra, Nat King Cole & Louis Armstrong.mp3",conf=0.3 method=fallback_heuristic
H0791,"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Vintage Old Jazz Memories ｜ Golden Era 50s–60s–70s ｜ Frank Sinatra, Louis Armstrong, Nat King Cole.mp3","Vintage Old Jazz Memories ｜ Golden Era 50s–60s–70s ｜ Frank Sinatra, Louis Armstrong, Nat King Cole.mp3",ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,Vintage Old Jazz Memories ｜ Golden Era 50s,"60s - 70s ｜ Frank Sinatra, Louis Armstrong, Nat King Cole","Vintage Old Jazz Memories ｜ Golden Era 50s - 60s - 70s ｜ Frank Sinatra, Louis Armstrong, Nat King Cole.mp3",proposed name has illegal/problematic Unicode
H0792,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS & WARKINGS - Pirates & Kings (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS & WARKINGS - Pirates & Kings (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,G0129,near_duplicate,VISIONS OF ATLANTIS & WARKINGS,Pirates & Kings ｜ Napalm Records,Visions of Atlantis & Warkings - Pirates & Kings ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0793,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS & WARKINGS - Pirates & Kings (Official Video) ｜ Napalm Records.temp.mp3,VISIONS OF ATLANTIS & WARKINGS - Pirates & Kings (Official Video) ｜ Napalm Records.temp.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,G0129,near_duplicate,VISIONS OF ATLANTIS & WARKINGS,Pirates & Kings ｜ Napalm Records.temp,Visions of Atlantis & Warkings - Pirates & Kings ｜ Napalm Records.temp.mp3,proposed name has illegal/problematic Unicode
H0794,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - Armada (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Armada (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,VISIONS OF ATLANTIS,Armada ｜ Napalm Records,Visions of Atlantis - Armada ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
