original_path,original_name,proposed_name,fix_applied,confidence,parse_method,guessed_artist,guessed_title,ready_for_review
C:\Users\suppo\Downloads\New Music\Top1000_Motown\Smokey Robinson Greatest Hits 💿 Full Album ｜ Best Classic Soul & Motown Songs.mp3,Smokey Robinson Greatest Hits 💿 Full Album ｜ Best Classic Soul & Motown Songs.mp3,Smokey Robinson Greatest Hits 💿 Full Album Best Classic Soul & Motown Songs.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,0.0,unknown,,Smokey Robinson Greatest Hits 💿 Full Album Best Classic Soul & Motown Songs,no
C:\Users\suppo\Downloads\New Music\Top1000_Motown\Smokey Robinson Greatest Hits 💿 Full Album ｜ Best Classic Soul & Motown Songs.temp.mp3,Smokey Robinson Greatest Hits 💿 Full Album ｜ Best Classic Soul & Motown Songs.temp.mp3,Smokey Robinson Greatest Hits 💿 Full Album Best Classic Soul & Motown Songs.temp.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,0.0,unknown,,Smokey Robinson Greatest Hits 💿 Full Album Best Classic Soul & Motown Songs.temp,no
C:\Users\suppo\Downloads\New Music\Top1000\Stormy Weather ｜ Beneath Velvet Skies ｜ 432Hz.mp3,Stormy Weather ｜ Beneath Velvet Skies ｜ 432Hz.mp3,Stormy Weather Beneath Velvet Skies 432Hz.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,0.0,unknown,,Stormy Weather Beneath Velvet Skies 432Hz,no
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\TEMPERANCE - Breaking The Rules Of Heavy Metal (Official Video) ｜ Napalm Records.mp3,TEMPERANCE - Breaking The Rules Of Heavy Metal (Official Video) ｜ Napalm Records.mp3,Temperance - Breaking the Rules of Heavy Metal Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,TEMPERANCE,Breaking The Rules Of Heavy Metal Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\TEMPERANCE - Darkness Is Just A Drawing (Official Video) ｜ Napalm Records.mp3,TEMPERANCE - Darkness Is Just A Drawing (Official Video) ｜ Napalm Records.mp3,Temperance - Darkness is Just a Drawing Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,TEMPERANCE,Darkness Is Just A Drawing Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\TEMPERANCE - Daruma (feat. Arjen Anthony Lucassen) (Official Video) ｜ Napalm Records.mp3,TEMPERANCE - Daruma (feat. Arjen Anthony Lucassen) (Official Video) ｜ Napalm Records.mp3,Temperance - Daruma (Feat. Arjen Anthony Lucassen) Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,TEMPERANCE,Daruma (feat. Arjen Anthony Lucassen) Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\TEMPERANCE - Diamanti (Official Video) ｜ Napalm Records.mp3,TEMPERANCE - Diamanti (Official Video) ｜ Napalm Records.mp3,Temperance - Diamanti Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,TEMPERANCE,Diamanti Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\TEMPERANCE - Full of Memories (Official Video) ｜ Napalm Records.mp3,TEMPERANCE - Full of Memories (Official Video) ｜ Napalm Records.mp3,Temperance - Full of Memories Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,TEMPERANCE,Full of Memories Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\TEMPERANCE - Pure Life Unfolds (Official Video) ｜ Napalm Records.mp3,TEMPERANCE - Pure Life Unfolds (Official Video) ｜ Napalm Records.mp3,Temperance - Pure Life Unfolds Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,TEMPERANCE,Pure Life Unfolds Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\TEMPERANCE - Set Yourself Free (Official Audio) ｜ Napalm Records.mp3,TEMPERANCE - Set Yourself Free (Official Audio) ｜ Napalm Records.mp3,Temperance - Set Yourself Free Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,TEMPERANCE,Set Yourself Free Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\The Allman Brothers Band - Jessica ｜ Live at Capitol Theatre (1979).mp3,The Allman Brothers Band - Jessica ｜ Live at Capitol Theatre (1979).mp3,The Allman Brothers Band - Jessica Live at Capitol Theatre.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,The Allman Brothers Band,Jessica Live at Capitol Theatre,yes
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\The Allman Brothers Band - Jessica ｜ Live at University Of Florida Bandshell (1982).mp3,The Allman Brothers Band - Jessica ｜ Live at University Of Florida Bandshell (1982).mp3,The Allman Brothers Band - Jessica Live at University of Florida Bandshell.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,The Allman Brothers Band,Jessica Live at University Of Florida Bandshell,yes
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\The Band - This Wheel's On Fire - 11⧸25⧸1976 - Winterland (Official).mp3,The Band - This Wheel's On Fire - 11⧸25⧸1976 - Winterland (Official).mp3,The Band - This Wheel's on Fire - 11-25-1976 - Winterland.mp3,U+29F8(⧸)->-,1.0,standard,The Band,This Wheel's On Fire - 11-25-1976 - Winterland,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\THE DARK SIDE OF THE MOON - Can't Catch Me Now (Official Video) ｜ Napalm Records.mp3,THE DARK SIDE OF THE MOON - Can't Catch Me Now (Official Video) ｜ Napalm Records.mp3,The Dark Side of the Moon - Can't Catch Me Now Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,THE DARK SIDE OF THE MOON,Can't Catch Me Now Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\THE DARK SIDE OF THE MOON - Legends Never Die (Official Video) ｜ Napalm Records.mp3,THE DARK SIDE OF THE MOON - Legends Never Die (Official Video) ｜ Napalm Records.mp3,The Dark Side of the Moon - Legends Never Die Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,THE DARK SIDE OF THE MOON,Legends Never Die Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\THE DARK SIDE OF THE MOON feat. Fabienne Erni - New Horizons (Official Video) ｜ Napalm Records.mp3,THE DARK SIDE OF THE MOON feat. Fabienne Erni - New Horizons (Official Video) ｜ Napalm Records.mp3,The Dark Side of the Moon Feat. Fabienne Erni - New Horizons Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,THE DARK SIDE OF THE MOON feat. Fabienne Erni,New Horizons Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\THE DARK SIDE OF THE MOON ft. Charlotte Wessels - May It Be (Official Video) ｜ LOTR ｜ Napalm Records.mp3,THE DARK SIDE OF THE MOON ft. Charlotte Wessels - May It Be (Official Video) ｜ LOTR ｜ Napalm Records.mp3,The Dark Side of the Moon ft. Charlotte Wessels - May it Be Lotr Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,THE DARK SIDE OF THE MOON ft. Charlotte Wessels,May It Be LOTR Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\THE DARK SIDE OF THE MOON ft. Rusanda Panfili - Double Trouble⧸Lumos! (Official Video) Harry Potter.mp3,THE DARK SIDE OF THE MOON ft. Rusanda Panfili - Double Trouble⧸Lumos! (Official Video) Harry Potter.mp3,The Dark Side of the Moon ft. Rusanda Panfili - Double Trouble-lumos! Harry Potter.mp3,U+29F8(⧸)->-,1.0,standard,THE DARK SIDE OF THE MOON ft. Rusanda Panfili,Double Trouble-Lumos! Harry Potter,yes
C:\Users\suppo\Downloads\New Music\Top1000_Jazz\The Rat Pack Best Songs 50s-70s ｜ Frank Sinatra & Dean Martin Greatest Hits 🎷Vintage Jazz.mp3,The Rat Pack Best Songs 50s-70s ｜ Frank Sinatra & Dean Martin Greatest Hits 🎷Vintage Jazz.mp3,The Rat Pack Best Songs 50s-70s Frank Sinatra & Dean Martin Greatest Hits 🎷Vintage Jazz.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,0.0,unknown,,The Rat Pack Best Songs 50s-70s Frank Sinatra & Dean Martin Greatest Hits 🎷Vintage Jazz,no
C:\Users\suppo\Downloads\New Music\Top1000_Motown\The Temptations Greatest Hits 🎶 Best Songs of the 60s & 70s ｜ Motown Soul Legends Full Album.mp3,The Temptations Greatest Hits 🎶 Best Songs of the 60s & 70s ｜ Motown Soul Legends Full Album.mp3,The Temptations Greatest Hits 🎶 Best Songs of the 60s & 70s Motown Soul Legends Full Album.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,0.0,unknown,,The Temptations Greatest Hits 🎶 Best Songs of the 60s & 70s Motown Soul Legends Full Album,no
C:\Users\suppo\Downloads\New Music\Top1000_Motown\The Temptations Greatest Hits 🎶 Best Songs of the 60s & 70s ｜ Motown Soul Legends Full Album.temp.mp3,The Temptations Greatest Hits 🎶 Best Songs of the 60s & 70s ｜ Motown Soul Legends Full Album.temp.mp3,The Temptations Greatest Hits 🎶 Best Songs of the 60s & 70s Motown Soul Legends Full Album.temp.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,0.0,unknown,,The Temptations Greatest Hits 🎶 Best Songs of the 60s & 70s Motown Soul Legends Full Album.temp,no
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\THERION - Ayahuasca (Official Video) ｜ Napalm Records.mp3,THERION - Ayahuasca (Official Video) ｜ Napalm Records.mp3,Therion - Ayahuasca Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,THERION,Ayahuasca Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\THERION - Nummo (Official Video) ｜ Napalm Records.mp3,THERION - Nummo (Official Video) ｜ Napalm Records.mp3,Therion - Nummo Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,THERION,Nummo Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\THERION - Twilight Of The Gods (Official Video) ｜ Napalm Records.mp3,THERION - Twilight Of The Gods (Official Video) ｜ Napalm Records.mp3,Therion - Twilight of the Gods Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,THERION,Twilight Of The Gods Napalm Records,yes
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Timeless Old Jazz Classics 🎷 Frank Sinatra, Nat King Cole, Louis Armstrong ｜ Golden 50s–60s Hits.mp3","Timeless Old Jazz Classics 🎷 Frank Sinatra, Nat King Cole, Louis Armstrong ｜ Golden 50s–60s Hits.mp3","Timeless Old Jazz Classics 🎷 Frank Sinatra, Nat King Cole, Louis Armstrong Golden 50s - 60s Hits.mp3",U+FF5C(｜)->(removed); U+2013(–)-> - ; collapsed_multiple_separators,1.0,standard,"Timeless Old Jazz Classics 🎷 Frank Sinatra, Nat King Cole, Louis Armstrong Golden 50s",60s Hits,yes
C:\Users\suppo\Downloads\New Music\Top1000_Motown\Top 100 Motown Classics ｜ Soul & R&B Oldies from the 70s 80s 90s ｜ Timeless Hits Playlist.mp3,Top 100 Motown Classics ｜ Soul & R&B Oldies from the 70s 80s 90s ｜ Timeless Hits Playlist.mp3,Top 100 Motown Classics Soul & R&B Oldies from the 70s 80s 90s Timeless Hits Playlist.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,0.0,unknown,,Top 100 Motown Classics Soul & R&B Oldies from the 70s 80s 90s Timeless Hits Playlist,no
C:\Users\suppo\Downloads\New Music\Top1000_Motown\Top 100 Motown Classics ｜ Soul & R&B Oldies from the 70s 80s 90s ｜ Timeless Hits Playlist.temp.mp3,Top 100 Motown Classics ｜ Soul & R&B Oldies from the 70s 80s 90s ｜ Timeless Hits Playlist.temp.mp3,Top 100 Motown Classics Soul & R&B Oldies from the 70s 80s 90s Timeless Hits Playlist.temp.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,0.0,unknown,,Top 100 Motown Classics Soul & R&B Oldies from the 70s 80s 90s Timeless Hits Playlist.temp,no
"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Top 100 Motown Soul Classics 🎙️ Timeless R&B Oldies from the 70s, 80s & 90s ｜ Soul Legends Forever.mp3","Top 100 Motown Soul Classics 🎙️ Timeless R&B Oldies from the 70s, 80s & 90s ｜ Soul Legends Forever.mp3","Top 100 Motown Soul Classics 🎙️ Timeless R&B Oldies from the 70s, 80s & 90s Soul Legends Forever.mp3",U+FF5C(｜)->(removed); collapsed_multiple_separators,0.0,unknown,,"Top 100 Motown Soul Classics 🎙️ Timeless R&B Oldies from the 70s, 80s & 90s Soul Legends Forever",no
"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Top 100 Motown Soul Classics 🎙️ Timeless R&B Oldies from the 70s, 80s & 90s ｜ Soul Legends Forever.temp.mp3","Top 100 Motown Soul Classics 🎙️ Timeless R&B Oldies from the 70s, 80s & 90s ｜ Soul Legends Forever.temp.mp3","Top 100 Motown Soul Classics 🎙️ Timeless R&B Oldies from the 70s, 80s & 90s Soul Legends Forever.temp.mp3",U+FF5C(｜)->(removed); collapsed_multiple_separators,0.0,unknown,,"Top 100 Motown Soul Classics 🎙️ Timeless R&B Oldies from the 70s, 80s & 90s Soul Legends Forever.temp",no
C:\Users\suppo\Downloads\New Music\Top1000\twenty one pilots： Heathens.mp3,twenty one pilots： Heathens.mp3,Twenty One Pilots - Heathens.mp3,U+FF1A(：)-> -,1.0,standard,twenty one pilots,Heathens,yes
C:\Users\suppo\Downloads\New Music\Top1000\twenty one pilots： Stressed Out.mp3,twenty one pilots： Stressed Out.mp3,Twenty One Pilots - Stressed Out.mp3,U+FF1A(：)-> -,1.0,standard,twenty one pilots,Stressed Out,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\TWILIGHT FORCE - Magic of a New Dawn (Lyric Video) ｜ Napalm Records.mp3,TWILIGHT FORCE - Magic of a New Dawn (Lyric Video) ｜ Napalm Records.mp3,Twilight Force - Magic of a New Dawn Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,TWILIGHT FORCE,Magic of a New Dawn Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ultramagnetic MCs ⧸ EGO TRIPPING.mp3,Ultramagnetic MCs ⧸ EGO TRIPPING.mp3,Ultramagnetic Mcs - Ego Tripping.mp3,U+29F8(⧸)->-,1.0,standard,Ultramagnetic MCs,EGO TRIPPING,yes
C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Unforgettable Voice Of Nat King Cole👑King of Smooth👑Full Album Playlist ｜ Vintage Jazz.mp3,Unforgettable Voice Of Nat King Cole👑King of Smooth👑Full Album Playlist ｜ Vintage Jazz.mp3,Unforgettable Voice Of Nat King Cole👑King of Smooth👑Full Album Playlist Vintage Jazz.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,0.0,unknown,,Unforgettable Voice Of Nat King Cole👑King of Smooth👑Full Album Playlist Vintage Jazz,no
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\UNLEASH THE ARCHERS - Blood Empress (Official Video) ｜ Napalm Records.mp3,UNLEASH THE ARCHERS - Blood Empress (Official Video) ｜ Napalm Records.mp3,Unleash the Archers - Blood Empress Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,UNLEASH THE ARCHERS,Blood Empress Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\UNLEASH THE ARCHERS - Falsewave (Official Lyric Video) ｜ Napalm Records.mp3,UNLEASH THE ARCHERS - Falsewave (Official Lyric Video) ｜ Napalm Records.mp3,Unleash the Archers - Falsewave Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,UNLEASH THE ARCHERS,Falsewave Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\UNLEASH THE ARCHERS - Ghosts In The Mist (Official Performance Video) ｜ Napalm Records.mp3,UNLEASH THE ARCHERS - Ghosts In The Mist (Official Performance Video) ｜ Napalm Records.mp3,Unleash the Archers - Ghosts in the Mist Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,UNLEASH THE ARCHERS,Ghosts In The Mist Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\UNLEASH THE ARCHERS - Green & Glass (Official Video) ｜ Napalm Records.mp3,UNLEASH THE ARCHERS - Green & Glass (Official Video) ｜ Napalm Records.mp3,Unleash the Archers - Green & Glass Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,UNLEASH THE ARCHERS,Green & Glass Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\UNLEASH THE ARCHERS - Seeking Vengeance (Official Video) ｜ Napalm Records.mp3,UNLEASH THE ARCHERS - Seeking Vengeance (Official Video) ｜ Napalm Records.mp3,Unleash the Archers - Seeking Vengeance Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,UNLEASH THE ARCHERS,Seeking Vengeance Napalm Records,yes
"C:\Users\suppo\Downloads\New Music\Top1000\Vaaste Song： Dhvani Bhanushali, Tanishk Bagchi ｜ Nikhil DSouza ｜ Bhushan Kumar ｜ Radhika R, Vinay S.mp3","Vaaste Song： Dhvani Bhanushali, Tanishk Bagchi ｜ Nikhil DSouza ｜ Bhushan Kumar ｜ Radhika R, Vinay S.mp3","Vaaste Song - Dhvani Bhanushali, Tanishk Bagchi Nikhil Dsouza Bhushan Kumar Radhika R, Vinay S.mp3",U+FF1A(：)-> -; U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,Vaaste Song,"Dhvani Bhanushali, Tanishk Bagchi Nikhil DSouza Bhushan Kumar Radhika R, Vinay S",yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VICTORIUS - Dinos and Dragons (Official Video) ｜ Napalm Records.mp3,VICTORIUS - Dinos and Dragons (Official Video) ｜ Napalm Records.mp3,Victorius - Dinos and Dragons Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,VICTORIUS,Dinos and Dragons Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VICTORIUS - Mighty Magic Mammoth (Official Video) ｜ Napalm Records.mp3,VICTORIUS - Mighty Magic Mammoth (Official Video) ｜ Napalm Records.mp3,Victorius - Mighty Magic Mammoth Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,VICTORIUS,Mighty Magic Mammoth Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VICTORIUS - Night Of The Nuclear Ninja (Official Lyric Video) ｜ Napalm Records.mp3,VICTORIUS - Night Of The Nuclear Ninja (Official Lyric Video) ｜ Napalm Records.mp3,Victorius - Night of the Nuclear Ninja Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,VICTORIUS,Night Of The Nuclear Ninja Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VICTORIUS - Victorious Dinogods (Official Lyric Video) ｜ Napalm Records.mp3,VICTORIUS - Victorious Dinogods (Official Lyric Video) ｜ Napalm Records.mp3,Victorius - Victorious Dinogods Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,VICTORIUS,Victorious Dinogods Napalm Records,yes
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Vintage Old Jazz Memories ｜ Golden Era 50s–60s–70s ｜ Frank Sinatra, Louis Armstrong, Nat King Cole.mp3","Vintage Old Jazz Memories ｜ Golden Era 50s–60s–70s ｜ Frank Sinatra, Louis Armstrong, Nat King Cole.mp3","Vintage Old Jazz Memories Golden Era 50s - 60s - 70s Frank Sinatra, Louis Armstrong, Nat King Cole.mp3",U+FF5C(｜)->(removed); U+2013(–)-> - ; collapsed_multiple_separators,1.0,standard,Vintage Old Jazz Memories Golden Era 50s,"60s - 70s Frank Sinatra, Louis Armstrong, Nat King Cole",yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS & WARKINGS - Pirates & Kings (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS & WARKINGS - Pirates & Kings (Official Video) ｜ Napalm Records.mp3,Visions of Atlantis & Warkings - Pirates & Kings Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,VISIONS OF ATLANTIS & WARKINGS,Pirates & Kings Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS & WARKINGS - Pirates & Kings (Official Video) ｜ Napalm Records.temp.mp3,VISIONS OF ATLANTIS & WARKINGS - Pirates & Kings (Official Video) ｜ Napalm Records.temp.mp3,Visions of Atlantis & Warkings - Pirates & Kings Napalm Records.temp.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,VISIONS OF ATLANTIS & WARKINGS,Pirates & Kings Napalm Records.temp,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - Armada (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Armada (Official Video) ｜ Napalm Records.mp3,Visions of Atlantis - Armada Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,VISIONS OF ATLANTIS,Armada Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - Clocks (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Clocks (Official Video) ｜ Napalm Records.mp3,Visions of Atlantis - Clocks Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,VISIONS OF ATLANTIS,Clocks Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - Hellfire (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Hellfire (Official Video) ｜ Napalm Records.mp3,Visions of Atlantis - Hellfire Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,VISIONS OF ATLANTIS,Hellfire Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - Legion Of The Seas (Official Video)｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Legion Of The Seas (Official Video)｜ Napalm Records.mp3,Visions of Atlantis - Legion of the Seas Napalm Records.mp3,U+FF5C(｜)->(removed),1.0,standard,VISIONS OF ATLANTIS,Legion Of The Seas Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - Master the Hurricane (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Master the Hurricane (Official Video) ｜ Napalm Records.mp3,Visions of Atlantis - Master the Hurricane Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,VISIONS OF ATLANTIS,Master the Hurricane Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - Melancholy Angel (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Melancholy Angel (Official Video) ｜ Napalm Records.mp3,Visions of Atlantis - Melancholy Angel Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,VISIONS OF ATLANTIS,Melancholy Angel Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - MONSTERS (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - MONSTERS (Official Video) ｜ Napalm Records.mp3,Visions of Atlantis - Monsters Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,VISIONS OF ATLANTIS,MONSTERS Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - Pirates Will Return (Official Live Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Pirates Will Return (Official Live Video) ｜ Napalm Records.mp3,Visions of Atlantis - Pirates Will Return Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,VISIONS OF ATLANTIS,Pirates Will Return Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - Tonight I'm Alive (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Tonight I'm Alive (Official Video) ｜ Napalm Records.mp3,Visions of Atlantis - Tonight I'm Alive Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,VISIONS OF ATLANTIS,Tonight I'm Alive Napalm Records,yes
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\Vivaldi： Il Giustino, RV 717 ⧸ Act 2 - ＂Vedrò con mio diletto＂.mp3","Vivaldi： Il Giustino, RV 717 ⧸ Act 2 - ＂Vedrò con mio diletto＂.mp3","Vivaldi - Il Giustino, Rv 717 - Act 2 - Vedrò Con Mio Diletto.mp3",U+29F8(⧸)->-; U+FF1A(：)-> -; U+FF02(＂)->(removed),1.0,standard,Vivaldi,"Il Giustino, RV 717 - Act 2 - Vedrò con mio diletto",yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Armageddon (Official Video) ｜ Napalm Records.mp3,WARKINGS - Armageddon (Official Video) ｜ Napalm Records.mp3,Warkings - Armageddon Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,WARKINGS,Armageddon Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Fight (Official Video) ｜ Napalm Records.mp3,WARKINGS - Fight (Official Video) ｜ Napalm Records.mp3,Warkings - Fight Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,WARKINGS,Fight Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Genghis Khan (feat. Orden Ogan) (Official Video) ｜ Napalm Records.mp3,WARKINGS - Genghis Khan (feat. Orden Ogan) (Official Video) ｜ Napalm Records.mp3,Warkings - Genghis Khan (Feat. Orden Ogan) Napalm Records.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,WARKINGS,Genghis Khan (feat. Orden Ogan) Napalm Records,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Genghis Khan (feat. Orden Ogan) (Official Video) ｜ Napalm Records.temp.mp3,WARKINGS - Genghis Khan (feat. Orden Ogan) (Official Video) ｜ Napalm Records.temp.mp3,Warkings - Genghis Khan (Feat. Orden Ogan) Napalm Records.temp.mp3,U+FF5C(｜)->(removed); collapsed_multiple_separators,1.0,standard,WARKINGS,Genghis Khan (feat. Orden Ogan) Napalm Records.temp,yes
