original_path,original_name,old_state,new_state,reason
"C:\Users\suppo\Downloads\New Music\Top1000_Club\Calvin Harris, Rihanna - This Is What You Came For.mp3","Calvin Harris, Rihanna - This Is What You Came For.mp3",HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_Club\Clean Bandit - Rockabye.mp3,Clean Bandit - Rockabye.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_Club\Coldplay - Hymn For The Weekend.mp3,Coldplay - Hymn For The Weekend.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Coolio - Gangstas Paradise ft. L.V..mp3,Coolio - Gangstas Paradise ft. L.V..mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Coolio - Gangstas Paradise.mp3,Coolio - Gangstas Paradise.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_Club\DJ Snake - Let Me Love You ft. Justin Bieber (Marshmello Remix) [Premiere].mp3,DJ Snake - Let Me Love You ft. Justin Bieber (Marshmello Remix) [Premiere].mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Dr. Dre - Still D.R.E. ft. Snoop Dogg.mp3,Dr. Dre - Still D.R.E. ft. Snoop Dogg.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - Lose Yourself.mp3,Eminem - Lose Yourself.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - Mockingbird.mp3,Eminem - Mockingbird.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - Rap God.mp3,Eminem - Rap God.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - Without Me.mp3,Eminem - Without Me.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Frank Sinatra, Nat King Cole, Ray Charles 🎷The Ultimate Jazz Playlist 🎶 Jazz Classics 50s 60s 70s.mp3","Frank Sinatra, Nat King Cole, Ray Charles 🎷The Ultimate Jazz Playlist 🎶 Jazz Classics 50s 60s 70s.mp3",HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_Club\Imagine Dragons - Believer.mp3,Imagine Dragons - Believer.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_Club\Major Lazer - Cold Water.mp3,Major Lazer - Cold Water.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Major Lazer - Cold Water.mp3,Major Lazer - Cold Water.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_Club\Marshmello - Alone.mp3,Marshmello - Alone.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_Disco\Michael Jackson - Billie Jean.mp3,Michael Jackson - Billie Jean.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_Club\Mike Posner - I Took A Pill In Ibiza.mp3,Mike Posner - I Took A Pill In Ibiza.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Bad Booty ｜ Official Video.mp3,MIRA - Bad Booty ｜ Official Video.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Come With Me.mp3,MIRA - Come With Me.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Duro ｜ Lyric Video.mp3,MIRA - Duro ｜ Lyric Video.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Ladida ｜ Lyric Video.mp3,MIRA - Ladida ｜ Lyric Video.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Love Again.mp3,MIRA - Love Again.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_Opera\MIRA - Love Again.mp3,MIRA - Love Again.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Ring, Ring ｜ Official Video.mp3","MIRA - Ring, Ring ｜ Official Video.mp3",HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\MIRA - Ring, Ring ｜ Official Video.mp3","MIRA - Ring, Ring ｜ Official Video.mp3",HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Steppenwolf - Born To Be Wild.mp3,Steppenwolf - Born To Be Wild.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_Club\The Chainsmokers & Coldplay - Something Just Like This.mp3,The Chainsmokers & Coldplay - Something Just Like This.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_Club\The Chainsmokers - Dont Let Me Down ft. Daya.mp3,The Chainsmokers - Dont Let Me Down ft. Daya.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_Club\The Weeknd - Cant Feel My Face.mp3,The Weeknd - Cant Feel My Face.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_Club\The Weeknd - I Feel It Coming ft. Daft Punk.mp3,The Weeknd - I Feel It Coming ft. Daft Punk.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_Club\The Weeknd - Starboy ft. Daft Punk ft. Daft Punk.mp3,The Weeknd - Starboy ft. Daft Punk ft. Daft Punk.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_Club\Tove Lo - Habits - Hippie Sabotage Remix.mp3,Tove Lo - Habits - Hippie Sabotage Remix.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Heart of Rage feat. Morgana le Fay (Official Video) ｜ Napalm Records.mp3,WARKINGS - Heart of Rage feat. Morgana le Fay (Official Video) ｜ Napalm Records.mp3,HELD_PROBLEMS,HELD_PROBLEMS,Phase 7 hold: COMPLEX_DUPLICATE: requires explicit review
