original_path,original_name,current_state,classification,reason,confidence,collision_status,duplicate_risk,duplicate_state,file_exists,phase7_decision,phase7_eligible
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Louis Armstrong, Nat King Cole & Frank Sinatra ： Best Old Songs 50s - 70s ｜ Nostalgic Vintage Jazz.mp3","Louis Armstrong, Nat King Cole & Frank Sinatra ： Best Old Songs 50s - 70s ｜ Nostalgic Vintage Jazz.mp3",REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",1.0,no_change,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Country\Love Her Like Shes Leaving by Brad Paisley.mp3,Love Her Like Shes Leaving by Brad Paisley.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Luciano Pavarotti： Celeste Aida.mp3,Luciano Pavarotti： Celeste Aida.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,"illegal chars fixable, conf=0.3",0.3,illegal_chars,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_Club\Lycii - Yoko ｜ Diversity Release.mp3,Lycii - Yoko ｜ Diversity Release.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",1.0,no_change,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000\Major Lazer - Cold Water.mp3,Major Lazer - Cold Water.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,dup needs review (NEEDS_REVIEW),1.0,COLLISION (3 files),exact_collision,NEEDS_REVIEW,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_Club\Major Lazer - Cold Water.mp3,Major Lazer - Cold Water.mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,COMPLEX_DUPLICATE should be in HELD,1.0,COLLISION (3 files),exact_collision,COMPLEX_DUPLICATE,yes,hold,no
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Major Lazer - Cold Water.mp3,Major Lazer - Cold Water.mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,COMPLEX_DUPLICATE should be in HELD,1.0,COLLISION (3 files),exact_collision,COMPLEX_DUPLICATE,yes,hold,no
C:\Users\suppo\Downloads\New Music\Top1000_Country\Makin Plans by Miranda Lambert.mp3,Makin Plans by Miranda Lambert.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000\Marshmello - Alone.mp3,Marshmello - Alone.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,dup needs review (NEEDS_REVIEW),1.0,COLLISION (2 files),exact_collision,NEEDS_REVIEW,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_Club\Marshmello - Alone.mp3,Marshmello - Alone.mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,COMPLEX_DUPLICATE should be in HELD,1.0,COLLISION (2 files),exact_collision,COMPLEX_DUPLICATE,yes,hold,no
C:\Users\suppo\Downloads\New Music\Top1000\Martin Garrix - Animals (Official Video).mp3,Martin Garrix - Animals (Official Video).mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_alternate",1.0,COLLISION (2 files),exact_collision,RESOLVED_ALTERNATE,yes,approve_alternate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Country\Martin- Zac Brown Band Lyrics!.mp3,Martin- Zac Brown Band Lyrics!.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Motown\Marvin Gaye ❤️ Let’s Get It On – Greatest Hits Full Album ｜ Top 100 Motown Soul Classics.mp3,Marvin Gaye ❤️ Let’s Get It On – Greatest Hits Full Album ｜ Top 100 Motown Soul Classics.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",1.0,illegal_chars,near_duplicate,RESOLVED_PRIMARY,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Motown\Marvin Gaye ❤️ Let’s Get It On – Greatest Hits Full Album ｜ Top 100 Motown Soul Classics.temp.mp3,Marvin Gaye ❤️ Let’s Get It On – Greatest Hits Full Album ｜ Top 100 Motown Soul Classics.temp.mp3,REVIEW_REQUIRED,LOW_VALUE,junk/stem/temp filename: Marvin Gaye ❤️ Let’s Get It On – Greates,1.0,illegal_chars,near_duplicate,RESOLVED_ALTERNATE,yes,approve_alternate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MASTER P SONG ＂MISS MY HOMIES＂ IS A REAL TIMELESS CLASSIC.mp3,MASTER P SONG ＂MISS MY HOMIES＂ IS A REAL TIMELESS CLASSIC.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000\MC Fioti - Bum Bum Tam Tam ｜ Official Music Video.mp3,MC Fioti - Bum Bum Tam Tam ｜ Official Music Video.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",1.0,no_change,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000\MC Kevinho - Olha a Explosão ｜ Official Music Video.mp3,MC Kevinho - Olha a Explosão ｜ Official Music Video.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",1.0,no_change,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Metallica： Enter Sandman (Official Music Video).mp3,Metallica： Enter Sandman (Official Music Video).mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,"zero confidence, unparseable",0.0,illegal_chars,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000\Metallica： Nothing Else Matters.mp3,Metallica： Nothing Else Matters.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,"illegal chars fixable, conf=0.3",0.3,illegal_chars,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Metallica： One (Official Music Video).mp3,Metallica： One (Official Music Video).mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,"zero confidence, unparseable",0.0,illegal_chars,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000\Michael Jackson - Billie Jean.mp3,Michael Jackson - Billie Jean.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,dup needs review (NEEDS_REVIEW),1.0,COLLISION (2 files),exact_collision,NEEDS_REVIEW,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_Disco\Michael Jackson - Billie Jean.mp3,Michael Jackson - Billie Jean.mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,COMPLEX_DUPLICATE should be in HELD,1.0,COLLISION (2 files),exact_collision,COMPLEX_DUPLICATE,yes,hold,no
C:\Users\suppo\Downloads\New Music\Top1000_Country\Mickey Newbury ： After All These Years.mp3,Mickey Newbury ： After All These Years.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,"illegal chars fixable, conf=0.3",0.3,illegal_chars,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000\Mike Posner - I Took A Pill In Ibiza.mp3,Mike Posner - I Took A Pill In Ibiza.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,dup needs review (NEEDS_REVIEW),1.0,COLLISION (2 files),exact_collision,NEEDS_REVIEW,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_Club\Mike Posner - I Took A Pill In Ibiza.mp3,Mike Posner - I Took A Pill In Ibiza.mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,COMPLEX_DUPLICATE should be in HELD,1.0,COLLISION (2 files),exact_collision,COMPLEX_DUPLICATE,yes,hold,no
C:\Users\suppo\Downloads\New Music\Top1000\Mile Ho Tum - Reprise Version ｜ Neha Kakkar ｜ Tony Kakkar ｜ Fever ｜ Gaurav Jang.mp3,Mile Ho Tum - Reprise Version ｜ Neha Kakkar ｜ Tony Kakkar ｜ Fever ｜ Gaurav Jang.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",1.0,no_change,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Bad Booty ｜ Official Video.mp3,MIRA - Bad Booty ｜ Official Video.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,dup needs review (NEEDS_REVIEW),1.0,COLLISION (2 files),exact_collision,NEEDS_REVIEW,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Bad Booty ｜ Official Video.mp3,MIRA - Bad Booty ｜ Official Video.mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,COMPLEX_DUPLICATE should be in HELD,1.0,COLLISION (2 files),exact_collision,COMPLEX_DUPLICATE,yes,hold,no
C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Come With Me.mp3,MIRA - Come With Me.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,dup needs review (NEEDS_REVIEW),1.0,COLLISION (2 files),exact_collision,NEEDS_REVIEW,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Come With Me.mp3,MIRA - Come With Me.mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,COMPLEX_DUPLICATE should be in HELD,1.0,COLLISION (2 files),exact_collision,COMPLEX_DUPLICATE,yes,hold,no
C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Duro ｜ Lyric Video.mp3,MIRA - Duro ｜ Lyric Video.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,dup needs review (NEEDS_REVIEW),1.0,COLLISION (2 files),exact_collision,NEEDS_REVIEW,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Duro ｜ Lyric Video.mp3,MIRA - Duro ｜ Lyric Video.mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,COMPLEX_DUPLICATE should be in HELD,1.0,COLLISION (2 files),exact_collision,COMPLEX_DUPLICATE,yes,hold,no
C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Ladida ｜ Lyric Video.mp3,MIRA - Ladida ｜ Lyric Video.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,dup needs review (NEEDS_REVIEW),1.0,COLLISION (2 files),exact_collision,NEEDS_REVIEW,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Ladida ｜ Lyric Video.mp3,MIRA - Ladida ｜ Lyric Video.mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,COMPLEX_DUPLICATE should be in HELD,1.0,COLLISION (2 files),exact_collision,COMPLEX_DUPLICATE,yes,hold,no
C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Love Again.mp3,MIRA - Love Again.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,dup needs review (NEEDS_REVIEW),1.0,COLLISION (3 files),exact_collision,NEEDS_REVIEW,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Love Again.mp3,MIRA - Love Again.mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,COMPLEX_DUPLICATE should be in HELD,1.0,COLLISION (3 files),exact_collision,COMPLEX_DUPLICATE,yes,hold,no
C:\Users\suppo\Downloads\New Music\Top1000_Opera\MIRA - Love Again.mp3,MIRA - Love Again.mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,COMPLEX_DUPLICATE should be in HELD,1.0,COLLISION (3 files),exact_collision,COMPLEX_DUPLICATE,yes,hold,no
"C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Ring, Ring ｜ Official Video.mp3","MIRA - Ring, Ring ｜ Official Video.mp3",REVIEW_REQUIRED,CLEAN_REVIEW,dup needs review (NEEDS_REVIEW),1.0,COLLISION (3 files),exact_collision,NEEDS_REVIEW,yes,keep_review,no
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Ring, Ring ｜ Official Video.mp3","MIRA - Ring, Ring ｜ Official Video.mp3",REVIEW_REQUIRED,MISCLASSIFIED_HELD,COMPLEX_DUPLICATE should be in HELD,1.0,COLLISION (3 files),exact_collision,COMPLEX_DUPLICATE,yes,hold,no
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\MIRA - Ring, Ring ｜ Official Video.mp3","MIRA - Ring, Ring ｜ Official Video.mp3",REVIEW_REQUIRED,MISCLASSIFIED_HELD,COMPLEX_DUPLICATE should be in HELD,1.0,COLLISION (3 files),exact_collision,COMPLEX_DUPLICATE,yes,hold,no
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert- Another Heartache.mp3,Miranda Lambert- Another Heartache.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert- Mama Im Alright.mp3,Miranda Lambert- Mama Im Alright.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Country\Missing Me Some You by Toby Keith.mp3,Missing Me Some You by Toby Keith.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Mobb Deep - Shook Ones, Pt. II (Official HD Video).mp3","Mobb Deep - Shook Ones, Pt. II (Official HD Video).mp3",REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_alternate",1.0,COLLISION (2 files),exact_collision,RESOLVED_ALTERNATE,yes,approve_alternate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Mobb Deep - Survival of the Fittest (Official HD Video).mp3,Mobb Deep - Survival of the Fittest (Official HD Video).mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_alternate",1.0,COLLISION (2 files),exact_collision,RESOLVED_ALTERNATE,yes,approve_alternate,yes
"C:\Users\suppo\Downloads\New Music\Top1000_Classical\Mozart, Ah! vous dirai je maman Twinkle Twinkle, Little Star KV 265.mp3","Mozart, Ah! vous dirai je maman Twinkle Twinkle, Little Star KV 265.mp3",REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\Mozart： Don Giovanni, K. 527 ⧸ Act 1 - ＂Là ci darem la mano＂.mp3","Mozart： Don Giovanni, K. 527 ⧸ Act 1 - ＂Là ci darem la mano＂.mp3",REVIEW_REQUIRED,CLEAN_REVIEW,"illegal chars fixable, conf=0.3",0.3,illegal_chars,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_Blues\muddy waters all aboard.mp3,muddy waters all aboard.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Muddy Waters ~ My Home Is In The Delta.mp3,Muddy Waters ~ My Home Is In The Delta.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Muddy Waters ＂Trouble No More＂ 1974.mp3,Muddy Waters ＂Trouble No More＂ 1974.mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,"zero confidence, unparseable",0.0,low_confidence,none,,yes,keep_review,no
"C:\Users\suppo\Downloads\New Music\Top1000\MysticBoogie by Bantunani ＂ode to Joy, hymne à la joie New album - Musicalist＂.mp3","MysticBoogie by Bantunani ＂ode to Joy, hymne à la joie New album - Musicalist＂.mp3",REVIEW_REQUIRED,MISCLASSIFIED_HELD,"zero confidence, unparseable",0.0,low_confidence,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nas - Hate Me Now (Official HD Video) ft. Puff Daddy.mp3,Nas - Hate Me Now (Official HD Video) ft. Puff Daddy.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_alternate",1.0,COLLISION (2 files),exact_collision,RESOLVED_ALTERNATE,yes,approve_alternate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nas - Nas Is Like (Official Video).mp3,Nas - Nas Is Like (Official Video).mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_alternate",1.0,COLLISION (2 files),exact_collision,RESOLVED_ALTERNATE,yes,approve_alternate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Naughty by Nature - Hip Hop Hooray (Official Music Video).mp3,Naughty by Nature - Hip Hop Hooray (Official Music Video).mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_alternate",1.0,COLLISION (2 files),exact_collision,RESOLVED_ALTERNATE,yes,approve_alternate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Naughty By Nature - O.P.P. (Official Music Video) [HD].mp3,Naughty By Nature - O.P.P. (Official Music Video) [HD].mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_alternate",1.0,COLLISION (2 files),exact_collision,RESOLVED_ALTERNATE,yes,approve_alternate,yes
"C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Neil Young- My My, Hey Hey (Out Of The Blue).mp3","Neil Young- My My, Hey Hey (Out Of The Blue).mp3",REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
"C:\Users\suppo\Downloads\New Music\Top1000_Country\Nights I Cant Remember, Friends Ill Never Forget by Toby Keith.mp3","Nights I Cant Remember, Friends Ill Never Forget by Toby Keith.mp3",REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Nirvana - Smells Like Teen Spirit (Official Music Video).mp3,Nirvana - Smells Like Teen Spirit (Official Music Video).mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_alternate",1.0,COLLISION (2 files),exact_collision,RESOLVED_ALTERNATE,yes,approve_alternate,yes
C:\Users\suppo\Downloads\New Music\Top1000\Ozuna - Se Preparó ｜ Odisea.mp3,Ozuna - Se Preparó ｜ Odisea.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",1.0,no_change,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\OZZY OSBOURNE - ＂No More Tears＂ (Official Video).mp3,OZZY OSBOURNE - ＂No More Tears＂ (Official Video).mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,"zero confidence, unparseable",0.0,low_confidence,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000\Paul Damixie - Hypnotised ｜ Official Visualiser.mp3,Paul Damixie - Hypnotised ｜ Official Visualiser.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",1.0,no_change,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000\Paul Damixie - Secrets ｜ Official Music Video.mp3,Paul Damixie - Secrets ｜ Official Music Video.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",1.0,no_change,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - Beast Of Gévaudan (Official Video) ｜ Napalm Records.mp3,POWERWOLF - Beast Of Gévaudan (Official Video) ｜ Napalm Records.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",1.0,illegal_chars,near_duplicate,RESOLVED_PRIMARY,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - Beast Of Gévaudan (Official Video) ｜ Napalm Records.temp.mp3,POWERWOLF - Beast Of Gévaudan (Official Video) ｜ Napalm Records.temp.mp3,REVIEW_REQUIRED,LOW_VALUE,junk/stem/temp filename: POWERWOLF - Beast Of Gévaudan (Official ,1.0,illegal_chars,near_duplicate,RESOLVED_ALTERNATE,yes,approve_alternate,yes
C:\Users\suppo\Downloads\New Music\Top1000\Proper Patola - Official Video ｜ Namaste England ｜ Arjun ｜ Parineeti ｜ Badshah ｜ Diljit ｜ Aastha.mp3,Proper Patola - Official Video ｜ Namaste England ｜ Arjun ｜ Parineeti ｜ Badshah ｜ Diljit ｜ Aastha.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",1.0,no_change,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Public Enemy- WELCOME TO THE TERRORDOME.mp3,Public Enemy- WELCOME TO THE TERRORDOME.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Puccini： “O mio babbino caro” ⧸ Fleming · Marin · Berliner Philharmoniker.mp3,Puccini： “O mio babbino caro” ⧸ Fleming · Marin · Berliner Philharmoniker.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,"illegal chars fixable, conf=0.3",0.3,illegal_chars,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Queen - Bohemian Rhapsody (2011 Digital Remaster).mp3,Queen - Bohemian Rhapsody (2011 Digital Remaster).mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",1.0,COLLISION (2 files),exact_collision,RESOLVED_PRIMARY,yes,approve_primary,yes
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Raekwon - Ice Cream (Official HD Video) ft. Ghostface Killah, Method Man, Cappadonna.mp3","Raekwon - Ice Cream (Official HD Video) ft. Ghostface Killah, Method Man, Cappadonna.mp3",REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_alternate",1.0,COLLISION (2 files),exact_collision,RESOLVED_ALTERNATE,yes,approve_alternate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\RAINBOW   Kill The King HQ   Original Studio version.mp3,RAINBOW   Kill The King HQ   Original Studio version.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\Rameau ： Les sauvages, ＂Forêts paisibles＂, Les Indes galantes.mp3","Rameau ： Les sauvages, ＂Forêts paisibles＂, Les Indes galantes.mp3",REVIEW_REQUIRED,CLEAN_REVIEW,"illegal chars fixable, conf=0.3",0.3,illegal_chars,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Rossini - La Gazza Ladra： Overture.mp3,Rossini - La Gazza Ladra： Overture.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",1.0,no_change,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Rossini： William Tell Overture： Final.mp3,Rossini： William Tell Overture： Final.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,"illegal chars fixable, conf=0.3",0.3,illegal_chars,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Roxanne Shante： ＂Have a Nice Day＂.mp3,Roxanne Shante： ＂Have a Nice Day＂.mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,"zero confidence, unparseable",0.0,illegal_chars,none,,yes,keep_review,no
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Schoolly D- PSK, What Does It Mean？.mp3","Schoolly D- PSK, What Does It Mean？.mp3",REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Scorpions- Blackout (Remastered 2001).mp3,Scorpions- Blackout (Remastered 2001).mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,"zero confidence, unparseable",0.0,low_confidence,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_Country\Scotty McCreery- I Cross My Heart Lyrics.mp3,Scotty McCreery- I Cross My Heart Lyrics.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\SERENITY - The End Of Babylon (Official Video) ｜ Napalm Records.mp3,SERENITY - The End Of Babylon (Official Video) ｜ Napalm Records.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",1.0,illegal_chars,near_duplicate,RESOLVED_PRIMARY,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\SERENITY - The End Of Babylon (Official Video) ｜ Napalm Records.temp.mp3,SERENITY - The End Of Babylon (Official Video) ｜ Napalm Records.temp.mp3,REVIEW_REQUIRED,LOW_VALUE,junk/stem/temp filename: SERENITY - The End Of Babylon (Official ,1.0,illegal_chars,near_duplicate,RESOLVED_ALTERNATE,yes,approve_alternate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Slayer ~ Angel of Death (Lyrics).mp3,Slayer ~ Angel of Death (Lyrics).mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Slick Rick -la di da di lyrics.mp3,Slick Rick -la di da di lyrics.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000\Smiley - Days of Summer ｜ Official Visualizer.mp3,Smiley - Days of Summer ｜ Official Visualizer.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",1.0,no_change,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000\Smiley - Let Me Go ｜ Official Visualiser.mp3,Smiley - Let Me Go ｜ Official Visualiser.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",1.0,no_change,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000\Smiley - Tomorrow ｜ Official Visualizer.mp3,Smiley - Tomorrow ｜ Official Visualizer.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",1.0,no_change,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Blues\sonny boy williamson help me.mp3,sonny boy williamson help me.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,near_duplicate,RESOLVED_PRIMARY,yes,approve_primary,yes
